timestamp, current1, current2, current3, current4, accel x, accel y, accel z, degrees x, degrees y, degrees z, baro temp, baro pressure
4052, 0.000820312, 0.0129199, 0.0611133, -0.00502441, 0.181032, 0.0220175, 9.81734, -0.167847, 0, -0.0152588, 20.9559, 91696.2
4062, 0.00205078, 0.0145605, 0.0619336, -0.00410156, 0.168801, -0.0171247, 9.81, -0.183105, 0.137329, 0.0152588, 20.9524, 91696.8
4072, -0.00287109, 0.0129199, 0.0607031, -0.00328125, 0.134551, -0.0195711, 9.82468, -0.167847, 0.0457764, 0.0152588, 20.9534, 91696.5
4082, -0.00287109, 0.0137402, 0.0619336, -0.00328125, 0.127212, -0.0415885, 9.79532, -0.244141, 0.106812, -0.0152588, 20.9619, 91696.3
4092, 0.00123047, 0.0133301, 0.0619336, -0.00410156, 0.105195, -0.0342494, 9.80266, -0.12207, 0.0610352, 0.0457764, 20.9583, 91696.4
4102, 0.000820312, 0.0133301, 0.0627539, -0.00328125, 0.110087, -0.0562668, 9.80511, -0.167847, 0.0457764, -0.0457764, 20.9581, 91696.3
4112, -0.000820312, 0.0150732, 0.0623437, -0.00451172, 0.134551, -0.0391421, 9.7415, -0.228882, 0.0762939, -0.0305176, 20.968, 91696.4
4122, -0.000410156, 0.0137402, 0.0627539, -0.00369141, 0.0440349, -0.0391421, 9.88584, -0.244141, -0.0152588, -0.0152588, 20.9485, 91696.4
4142, -0.000410156, 0.0129199, 0.0615234, -0.00502441, 0, 0.00489277, 9.90296, -0.213623, -0.137329, -0.0457764, 20.9578, 91696.3
4152, 0.00123047, 0.0129199, 0.0615234, -0.00369141, 0.14189, 0.0122319, 9.73661, -0.167847, 0.0457764, 0.0152588, 20.9543, 91696.6
4162, 0.00246094, 0.0125098, 0.0615234, -0.00287109, 0.0587132, 0.0269102, 9.85648, -0.106812, 0, 0, 20.9632, 91695.5
4172, -0.000820312, 0.0150732, 0.0639844, -0.00246094, 0.134551, 0.00733915, 9.75618, -0.244141, 0.0915527, -0.0152588, 20.9561, 91696.5
4182, -0.000820312, 0.0145605, 0.0623437, -0.00246094, 0.0709451, 0.0244638, 9.81, -0.12207, 0.0305176, 0.0305176, 20.95, 91696
4192, -0.000410156, 0.0133301, 0.0611133, -0.00205078, 0.122319, 0.0122319, 9.7782, -0.106812, 0.12207, 0.0305176, 20.9558, 91696
4202, 0, 0.0133301, 0.0611133, -0.00451172, 0.100302, -0.0171247, 9.81979, -0.12207, -0.0152588, 0, 20.9466, 91696.8
4222, -0.000820312, 0.0141504, 0.0594727, -0.00246094, 0.107641, -0.0440349, 9.83202, -0.0915527, -0.106812, -0.0457764, 20.9618, 91696.7
4232, 0.00246094, 0.0145605, 0.0615234, -0.00328125, 0.127212, -0.0489277, 9.81, -0.167847, 0.152588, 0.0152588, 20.9544, 91696.6
