timestamp, current1, current2, current3, current4, accel x, accel y, accel z, degrees x, degrees y, degrees z, baro temp, baro pressure
3542, 0.000820312, 0.00666504, 0.0255322, 0.00871582, -0.0709451, 0.110087, 9.81734, -0.0610352, -0.167847, 0.0762939, 26.1924, 91097.7
3552, 0.00246094, 0.00543457, 0.0247119, 0.00666504, -0.0538205, 0.0978554, 9.81979, -0.12207, -0.12207, 0.0152588, 26.1945, 91097.9
3562, -0.00205078, 0.00584473, 0.0241992, 0.010459, -0.0342494, 0.0929626, 9.78309, -0.198364, -0.228882, 0.0457764, 26.1998, 91098
3572, -0.00205078, 0.00625488, 0.0259424, 0.010459, -0.0831771, 0.0733915, 9.82468, 0, 0.0915527, 0.0762939, 26.2045, 91098.1
3582, 0.00451172, 0.00748535, 0.0288135, 0.010459, -0.0709451, 0.0905162, 9.80021, -0.0457764, -0.0610352, -0.0152588, 26.1974, 91098.1
3592, 0.00123047, 0.00748535, 0.0288135, 0.00953613, -0.105195, 0.0905162, 9.8467, -0.0457764, 0.0762939, 0, 26.2023, 91098.4
3602, 0.00123047, 0.00625488, 0.0255322, 0.0100488, -0.0758379, 0.112534, 9.82223, -0.0762939, -0.167847, -0.0457764, 26.2052, 91097.6
3612, 0.00164062, 0.00666504, 0.0241992, 0.0100488, -0.0880698, 0.110087, 9.82957, -0.106812, 0.0457764, 0.137329, 26.202, 91098.6
3652, 0.00328125, 0.00748535, 0.0255322, 0.00748535, -0.031803, 0.0856234, 9.78554, -0.0610352, -0.0152588, -0.0610352, 26.2073, 91098.1
3662, 0.00164062, 0.0070752, 0.0241992, 0.0100488, -0.0538205, 0.0782843, 9.80266, -0.152588, 0.0762939, -0.0152588, 26.1935, 91098.2
3672, 0.00123047, 0.00748535, 0.0271729, 0.0100488, -0.0660524, 0.0782843, 9.80266, -0.0305176, 0.12207, -0.0610352, 26.1975, 91097.3
3682, 0.00123047, 0.00830566, 0.0247119, 0.0100488, -0.11498, 0.0856234, 9.81245, -0.0610352, 0.0610352, -0.0457764, 26.209, 91098.5
3692, 0.00164062, 0.00871582, 0.0263525, 0.00748535, -0.134551, 0.0782843, 9.83202, -0.0457764, 0.0305176, -0.0305176, 26.2052, 91097.7
3702, 0.00328125, 0.00871582, 0.0263525, 0.0070752, -0.0684988, 0.0758379, 9.80266, -0.0610352, -0.183105, 0, 26.1992, 91098.7
3712, 0.00369141, 0.0070752, 0.027583, 0.00871582, -0.0929626, 0.0366958, 9.81734, -0.12207, -0.137329, 0.0457764, 26.2018, 91097.8
3732, 0.00410156, 0.00789551, 0.0259424, 0.00953613, -0.0905162, 0.0856234, 9.80511, 0.0305176, 0.0610352, -0.0152588, 26.2109, 91098.2
3742, 0.00246094, 0.00830566, 0.0271729, 0.00912598, -0.0733915, 0.0978554, 9.81, 0.0305176, -0.183105, 0.0305176, 26.1983, 91097.8
3752, 0.00246094, 0.00830566, 0.0271729, 0.00912598, -0.0807307, 0.14189, 9.82712, 0.0152588, -0.106812, 0.0305176, 26.2025, 91098.2
3762, -0.000820312, 0.00584473, 0.0255322, 0.00748535, -0.0905162, 0.149229, 9.82468, -0.106812, -0.106812, -0.0152588, 26.2025, 91097.6
3772, 0.00123047, 0.0070752, 0.0255322, 0.0100488, -0.0782843, 0.132105, 9.80755, -0.106812, -0.0610352, 0.0610352, 26.2076, 91097.8
3782, 0.00123047, 0.00912598, 0.0247119, 0.00830566, -0.0440349, 0.105195, 9.81489, -0.106812, -0.167847, -0.0305176, 26.197, 91097.7
3792, 0.00287109, 0.00748535, 0.0267627, 0.00830566, -0.0611596, 0.0660524, 9.80021, -0.0915527, 0.137329, 0.0152588, 26.2021, 91097.5
3802, 0.00287109, 0.00748535, 0.0267627, 0.00666504, -0.0758379, 0.0831771, 9.82223, -0.137329, -0.0457764, -0.0305176, 26.1949, 91097.3
3822, 0.00328125, 0.00789551, 0.0271729, 0.00871582, -0.0880698, 0.0391421, 9.79777, -0.0305176, -0.0457764, 0, 26.2097, 91097.7
3832, 0.00123047, 0.00748535, 0.027583, 0.00871582, -0.122319, 0.0489277, 9.81489, 0.0305176, 0.183105, -0.0152588, 26.2082, 91098
3842, 0.00123047, 0.00748535, 0.027583, 0.00871582, -0.0856234, 0.0807307, 9.79288, 0.0762939, -0.0610352, -0.0305176, 26.1994, 91098
3852, 0.00287109, 0.00789551, 0.027583, 0.0108691, -0.0856234, 0.100302, 9.83691, 0, -0.0457764, -0.0152588, 26.2099, 91097.8
