timestamp, current1, current2, current3, current4, accel x, accel y, accel z, degrees x, degrees y, degrees z, baro temp, baro pressure
4533, 0.00246094, 0.0397852, 0.260039, -0.113921, 0.0195711, 0.129658, 9.86627, -0.0305176, -0.0305176, 0.0305176, 25.9597, 90838.9
4542, -0.00123047, 0.0397852, 0.260039, -0.109307, 0.0269102, 0.132105, 9.8785, -0.0305176, 0.0457764, 0.0305176, 25.9638, 90839.1
4552, 0.000820312, 0.038042, 0.24835, -0.114741, 0.0244638, 0.122319, 9.86871, -0.0152588, -0.0457764, 0.0305176, 25.9667, 90838.5
4562, 0.000820312, 0.0410156, 0.257988, -0.106333, 0.031803, 0.124766, 9.86627, -0.0762939, 0.0152588, -0.0152588, 25.9669, 90838.2
4572, 0.000820312, 0.0414258, 0.244145, -0.106333, 0.031803, 0.119873, 9.86871, -0.0305176, 0.0610352, 0.0152588, 25.9677, 90838.5
4582, 0.000410156, 0.0448096, 0.26127, -0.112998, 0.0220175, 0.127212, 9.86627, -0.0152588, 0, 0.0152588, 25.9566, 90838.6
4592, 0, 0.0448096, 0.26127, -0.109717, 0.0366958, 0.124766, 9.87361, -0.0610352, -0.0152588, 0.0152588, 25.9569, 90839.1
4602, 0.00123047, 0.0392725, 0.244966, -0.115151, 0.0146783, 0.127212, 9.88095, -0.0152588, 0, 0.0152588, 25.962, 90838.9
4623, 0.000410156, 0.0392725, 0.243325, -0.108384, 0.00978554, 0.132105, 9.89073, 0.0152588, 0, -0.0152588, 25.9612, 90839.3
4632, 0.000410156, 0.0426563, 0.261782, -0.115562, 0.0293566, 0.112534, 9.86382, 0.0610352, 0.0305176, 0.0152588, 25.9595, 90839.1
4642, 0, 0.0426563, 0.261782, -0.106743, 0.031803, 0.122319, 9.8785, -0.0610352, 0.0305176, 0.0457764, 25.961, 90839.1
4652, 0.00287109, 0.0401953, 0.244556, -0.114741, 0.0269102, 0.129658, 9.8785, -0.0305176, 0.0457764, -0.0457764, 25.9665, 90838.8
4662, 0.00164062, 0.0426563, 0.262192, -0.108896, 0.00489277, 0.127212, 9.88584, -0.0610352, -0.0152588, 0.0152588, 25.9648, 90839.1
4672, 0.000820312, 0.0392725, 0.241582, -0.116382, 0.0171247, 0.100302, 9.88584, -0.0610352, 0.0915527, 0.0152588, 25.9625, 90838.5
4682, 0.000820312, 0.0426563, 0.262192, -0.116382, 0.0342494, 0.117426, 9.88339, -0.0762939, 0.0305176, 0.0305176, 25.9582, 90839
4703, 0, 0.0401953, 0.244966, -0.112588, 0.0293566, 0.136998, 9.86871, -0.0457764, 0.0305176, -0.0152588, 25.9652, 90839.2
4712, 0.000820312, 0.0414258, 0.26127, -0.110127, 0.0122319, 0.124766, 9.89318, -0.0610352, 0.0457764, 0.0457764, 25.9635, 90838.9
4722, 0.00328125, 0.0392725, 0.243735, -0.115151, 0.0195711, 0.127212, 9.88584, -0.0152588, -0.0457764, 0.0152588, 25.9712, 90838.3
4732, 0.00328125, 0.0418359, 0.260449, -0.115151, 0.0342494, 0.117426, 9.85893, -0.0610352, 0.0152588, 0.0152588, 25.9597, 90838.4
4742, 0.00205078, 0.0401953, 0.260449, -0.110127, 0.0391421, 0.124766, 9.86382, -0.0762939, 0.0152588, 0.0305176, 25.9765, 90838.8
4752, 0.000820312, 0.0401953, 0.247939, -0.112178, 0.031803, 0.107641, 9.88339, 0.0457764, -0.0915527, 0.0305176, 25.9801, 90839.6
4762, 0.000410156, 0.0418359, 0.258809, -0.110127, 0.0195711, 0.119873, 9.88095, -0.0762939, -0.0152588, -0.0305176, 25.9621, 90839
4772, 0.00246094, 0.0414258, 0.24917, -0.112998, 0.031803, 0.11498, 9.87361, -0.0305176, 0.0152588, 0.0152588, 25.972, 90839
4793, 0.00328125, 0.0401953, 0.250811, -0.112998, 0.0269102, 0.127212, 9.85404, -0.0152588, 0, -0.0305176, 25.9792, 90838.9
4802, 0.00205078, 0.0401953, 0.250811, -0.109717, 0.0293566, 0.134551, 9.88339, -0.0305176, 0.0762939, 0, 25.9789, 90838.7
4812, 0.00164062, 0.0430664, 0.252554, -0.113511, 0.031803, 0.124766, 9.86871, -0.0457764, -0.0152588, -0.0305176, 25.9808, 90838.8
4822, 0.00246094, 0.0401953, 0.252144, -0.108896, 0.0220175, 0.122319, 9.86137, -0.0152588, -0.0305176, 0.0457764, 25.9659, 90838.5
4832, 0, 0.0406055, 0.251733, -0.108896, 0.0489277, 0.122319, 9.88829, -0.0610352, -0.0305176, 0.0457764, 25.9773, 90838.5
4842, 0, 0.0410156, 0.252964, -0.112178, 0.0122319, 0.134551, 9.88339, -0.0610352, 0.0457764, 0.0152588, 25.9814, 90839
4852, 0.000820312, 0.0410156, 0.252964, -0.108896, 0.0171247, 0.127212, 9.87605, 0, 0.0915527, 0.0305176, 25.9833, 90838.8
4873, 0.00287109, 0.0422461, 0.256245, -0.109717, 0.031803, 0.112534, 9.87116, -0.0305176, -0.0610352, 0.0152588, 25.9791, 90838.5
4882, 0.000410156, 0.0392725, 0.24958, -0.115972, 0.0440349, 0.122319, 9.87361, -0.0152588, 0.0305176, -0.0457764, 25.9792, 90838.7
4892, 0.000410156, 0.0426563, 0.257168, -0.115972, 0.0195711, 0.117426, 9.87361, 0, 0.0457764, -0.0610352, 25.9802, 90838.7
4902, -0.00164062, 0.0426563, 0.257168, -0.107563, 0.0293566, 0.132105, 9.8785, -0.0457764, 0.0610352, 0, 25.9767, 90839.4
4912, 0.000410156, 0.0434766, 0.246196, -0.116792, 0.0269102, 0.132105, 9.87361, -0.0610352, 0.106812, 0.0152588, 25.9909, 90838.9
4922, -0.000820312, 0.0422461, 0.259219, -0.106333, 0.0293566, 0.110087, 9.86137, 0.0152588, 0.0305176, -0.0457764, 25.991, 90838.8
4932, 0.00123047, 0.0401953, 0.244966, -0.117612, 0.031803, 0.132105, 9.88339, 0.0305176, -0.0152588, 0, 25.9829, 90839.4
4942, 0.00123047, 0.0422461, 0.26127, -0.117612, 0.0269102, 0.117426, 9.88584, -0.0610352, -0.0610352, 0.0305176, 25.9906, 90839
4963, 0.00246094, 0.0418359, 0.244556, -0.116382, 0.031803, 0.124766, 9.86627, -0.0610352, 0.0610352, 0.0152588, 25.9908, 90839
4972, 0.000410156, 0.0422461, 0.260859, -0.105923, 0.031803, 0.124766, 9.86871, 0.0305176, 0, 0.0152588, 25.9915, 90839.5
4982, 0.00246094, 0.0388623, 0.243325, -0.115562, 0.0293566, 0.124766, 9.87605, -0.0152588, 0.0305176, -0.0305176, 26.0025, 90839.3
4992, -0.000410156, 0.0410156, 0.261782, -0.115562, 0.0342494, 0.124766, 9.89073, 0.0457764, 0.0305176, -0.0152588, 25.9834, 90839.2
5002, -0.000410156, 0.0397852, 0.244556, -0.106743, 0.0391421, 0.119873, 9.88829, 0, 0.0152588, 0.0152588, 25.9812, 90838.9
5012, 0.000820312, 0.0397852, 0.244556, -0.116792, 0.0293566, 0.112534, 9.8785, -0.0305176, 0.0305176, 0.0915527, 25.9764, 90838.5
5022, 0.000410156, 0.0406055, 0.265884, -0.102539, 0.0342494, 0.127212, 9.86871, 0.0305176, -0.0457764, 0, 25.9806, 90838.8
5032, -0.00123047, 0.038042, 0.243325, -0.114741, 0.0293566, 0.136998, 9.86382, 0, -0.0152588, -0.0152588, 26.0013, 90838.7
5053, 0.00123047, 0.038042, 0.247119, -0.109307, 0.0269102, 0.129658, 9.89073, -0.0610352, 0.0305176, 0.0152588, 25.9852, 90838.7
5062, 0.00246094, 0.038042, 0.247119, -0.115151, 0.0146783, 0.122319, 9.8785, 0, -0.0915527, 0.0305176, 25.9929, 90838.9
5072, 0, 0.0442969, 0.260039, -0.107974, 0.0415885, 0.124766, 9.87605, -0.0305176, 0.0610352, 0.0152588, 25.9959, 90839.4
