timestamp, current1, current2, current3, current4, accel x, accel y, accel z, degrees x, degrees y, degrees z, baro temp, baro pressure
446723, 0.000820312, 0.00789551, 0.0338379, 0.00953613, -0.031803, 0.112534, 9.80511, -0.0305176, 0, -0.0610352, 26.7685, 91105.3
446733, 0.00123047, 0.00666504, 0.0338379, 0.00543457, -0.0342494, 0.11498, 9.82223, -0.0152588, -0.0915527, -0.0457764, 26.7679, 91104.5
446753, 0.00246094, 0.0100488, 0.0330176, 0.00789551, -0.063606, 0.0831771, 9.82712, -0.0915527, 0.167847, 0.0152588, 26.766, 91104.8
446763, 0.00369141, 0.0070752, 0.0347607, 0.00789551, -0.0856234, 0.0733915, 9.81489, -0.0610352, -0.12207, -0.0305176, 26.7664, 91104.8
446773, 0.00451172, 0.0070752, 0.0338379, 0.00789551, -0.100302, 0.0611596, 9.83202, -0.0762939, 0.137329, -0.0305176, 26.7691, 91105.1
446783, 0.00410156, 0.0070752, 0.0359912, 0.0100488, -0.0587132, 0.0489277, 9.79288, -0.0915527, -0.228882, 0.0457764, 26.7711, 91104.5
446793, 0.00123047, 0.0070752, 0.0359912, 0.00625488, -0.0733915, 0.0562668, 9.80511, -0.0762939, 0.152588, 0.0305176, 26.7651, 91104.6
446803, 0.00123047, 0.00748535, 0.0321973, 0.00584473, -0.0171247, 0.0684988, 9.79043, -0.0610352, -0.137329, 0.0610352, 26.7725, 91104.8
446813, 0.00287109, 0.00748535, 0.034248, 0.00584473, -0.0709451, 0.0709451, 9.82957, -0.0457764, 0.106812, 0.0305176, 26.7787, 91105
446833, 0.00451172, 0.00584473, 0.0334277, 0.00748535, -0.0562668, 0.105195, 9.82223, -0.0457764, 0.0305176, 0.0762939, 26.7661, 91105.5
446843, 0.00164062, 0.00584473, 0.0334277, 0.00789551, -0.0758379, 0.110087, 9.82468, -0.137329, -0.0457764, 0.0152588, 26.7762, 91104.5
446853, 0.00164062, 0.00369141, 0.0347607, 0.00830566, -0.0391421, 0.100302, 9.81, -0.0915527, -0.106812, -0.0305176, 26.7791, 91105.2
446863, 0.00543457, 0.00871582, 0.0330176, 0.00584473, -0.0905162, 0.0611596, 9.82468, -0.137329, 0.0152588, -0.0152588, 26.7823, 91105.2
446873, 0.00246094, 0.0070752, 0.0334277, 0.00584473, -0.00489277, 0.0611596, 9.78554, -0.0457764, 0.0152588, 0.0305176, 26.7658, 91105.4
446883, 0.00205078, 0.00748535, 0.034248, 0.00912598, -0.0978554, 0.0489277, 9.81489, -0.137329, -0.0915527, 0.0152588, 26.7784, 91105
446893, 0.00246094, 0.00584473, 0.034248, 0.00666504, -0.0415885, 0.0733915, 9.80511, -0.0762939, 0.12207, -0.0152588, 26.7738, 91105.6
446903, 0.00205078, 0.00584473, 0.0334277, 0.00543457, -0.100302, 0.0782843, 9.82223, 0, -0.137329, -0.0152588, 26.7713, 91105.4
446923, 0.00205078, 0.00625488, 0.0338379, 0.0070752, -0.0513741, 0.107641, 9.81979, -0.0457764, -0.183105, -0.0305176, 26.7679, 91105
446933, 0.00369141, 0.0070752, 0.0334277, 0.00748535, -0.0513741, 0.0905162, 9.78309, -0.0457764, -0.0152588, 0, 26.7638, 91104.7
446943, 0.00205078, 0.00789551, 0.0334277, 0.00789551, -0.0366958, 0.0905162, 9.81734, -0.152588, 0.0152588, 0.0762939, 26.775, 91105.8
446953, 0.00287109, 0.00789551, 0.0351709, 0.00789551, -0.0611596, 0.0489277, 9.78064, -0.0610352, -0.106812, -0.0152588, 26.7752, 91105.3
446963, 0.00287109, 0.00830566, 0.0334277, 0.00625488, -0.0684988, 0.0684988, 9.81489, -0.0457764, 0.213623, 0, 26.7681, 91105.4
446973, 0.00369141, 0.00912598, 0.0317871, 0.00625488, -0.0807307, 0.0660524, 9.80511, -0.0152588, -0.152588, -0.0762939, 26.7709, 91106
446983, 0.00287109, 0.00871582, 0.0338379, 0.0070752, -0.127212, 0.095409, 9.86137, -0.0610352, 0.106812, -0.0610352, 26.7708, 91105.8
447003, 0.00451172, 0.00666504, 0.0338379, 0.00666504, -0.0782843, 0.0758379, 9.81489, -0.0915527, -0.0762939, 0.0152588, 26.7718, 91105.2
447013, 0.00451172, 0.00625488, 0.0347607, 0.00830566, -0.00733915, 0.0782843, 9.78309, -0.0305176, -0.106812, 0, 26.7732, 91104.8
447023, 0.00287109, 0.00666504, 0.031377, 0.00830566, -0.0440349, 0.0538205, 9.78798, -0.0457764, 0.0305176, 0.0457764, 26.7688, 91105.5
447033, 0.00287109, 0.00789551, 0.0347607, 0.0070752, -0.0489277, 0.0562668, 9.80755, -0.106812, 0.12207, 0.0305176, 26.7731, 91104.9
447043, 0.00328125, 0.00543457, 0.0326074, 0.0108691, -0.0684988, 0.0880698, 9.7782, -0.0152588, 0.0457764, -0.0610352, 26.7757, 91105.1
447053, 0.00205078, 0.00543457, 0.0326074, 0.00912598, -0.139444, 0.0782843, 9.83936, 0.0457764, 0.0152588, -0.0305176, 26.7753, 91105.2
447063, 0.00205078, 0.00369141, 0.0351709, 0.00748535, -0.0489277, 0.0831771, 9.81245, -0.0610352, -0.0457764, 0.0305176, 26.7725, 91105.3
447073, 0.000820312, 0.00625488, 0.0321973, 0.00789551, -0.11498, 0.0831771, 9.83936, -0.0305176, -0.213623, 0.0152588, 26.7699, 91105.8
447093, 0.00328125, 0.00666504, 0.0359912, 0.00625488, -0.0391421, 0.0978554, 9.81734, -0.12207, -0.228882, 0, 26.7743, 91106.1
447103, 0.00205078, 0.00666504, 0.0359912, 0.00543457, -0.0244638, 0.0856234, 9.79288, -0.152588, 0.152588, -0.0305176, 26.7713, 91105.1
447113, 0.00328125, 0.010459, 0.0338379, 0.00871582, -0.0562668, 0.0660524, 9.81734, -0.0762939, -0.0610352, 0.0305176, 26.7763, 91106
447123, 0.00328125, 0.00666504, 0.0355811, 0.00871582, -0.100302, 0.0587132, 9.79288, -0.106812, 0.12207, 0, 26.7762, 91105.8
447133, 0.00164062, 0.00584473, 0.0334277, 0.00871582, -0.105195, 0.0782843, 9.81979, -0.0152588, -0.0305176, 0, 26.7761, 91105.8
447143, 0.00328125, 0.00912598, 0.034248, 0.00584473, -0.107641, 0.0611596, 9.79777, -0.0152588, -0.228882, 0, 26.7729, 91105.5
447153, 0.00502441, 0.00953613, 0.034248, 0.00748535, -0.0587132, 0.107641, 9.82712, -0.0610352, 0.0762939, -0.0762939, 26.7982, 91106.3
447173, 0.00451172, 0.00748535, 0.0347607, 0.00666504, -0.0562668, 0.127212, 9.82468, -0.106812, 0.152588, 0.0152588, 26.7805, 91106.1
447183, 0.00328125, 0.0070752, 0.0317871, 0.00666504, -0.00244638, 0.127212, 9.80266, -0.259399, -0.12207, -0.0457764, 26.7735, 91105.6
447193, 0.00328125, 0.00953613, 0.0334277, 0.00584473, -0.0758379, 0.0880698, 9.83446, -0.167847, 0.244141, 0, 26.7638, 91105.6
447203, 0.000410156, 0.00912598, 0.0347607, 0.00625488, -0.0538205, 0.063606, 9.80021, -0.12207, -0.0457764, 0.0152588, 26.779, 91105.7
447213, 0.00205078, 0.00912598, 0.0347607, 0.00410156, -0.119873, 0.0464813, 9.80021, -0.106812, 0.106812, 0, 26.7704, 91105.6
447223, 0.00205078, 0.00666504, 0.0355811, 0.00789551, -0.0929626, 0.0489277, 9.81245, -0.152588, 0.0457764, 0.0305176, 26.7694, 91105.3
447233, 0.000410156, 0.0070752, 0.0347607, 0.00584473, 0, 0.0856234, 9.78798, 0.0152588, 0.0610352, 0, 26.7777, 91105.8
447283, 0.000410156, 0.0070752, 0.0321973, 0.00369141, -0.119873, 0.11498, 9.82957, -0.0152588, -0.167847, 0, 26.7809, 91105.5
447293, 0.00287109, 0.00789551, 0.0351709, 0.00369141, -0.0440349, 0.122319, 9.8418, -0.0915527, 0.320435, -0.0152588, 26.779, 91105.9
447303, 0.000410156, 0.00748535, 0.0330176, 0.00748535, -0.095409, 0.0807307, 9.83446, -0.0915527, -0.305176, 0.0305176, 26.7588, 91106.2
447313, 0.00205078, 0.00748535, 0.0330176, 0.0070752, -0.0440349, 0.0587132, 9.79777, -0.12207, 0.106812, 0.0457764, 26.7687, 91105.5
447323, 0.00451172, 0.00871582, 0.0334277, 0.00748535, -0.0171247, 0.0440349, 9.77575, 0.0152588, -0.0915527, -0.0457764, 26.7677, 91104.9
447333, 0.00451172, 0.00584473, 0.0338379, 0.00666504, -0.0709451, 0.0415885, 9.80755, 0.0152588, 0.0305176, -0.0305176, 26.7768, 91104.7
447343, -0.00123047, 0.00830566, 0.0326074, 0.00666504, -0.0146783, 0.102748, 9.81489, 0.0305176, 0.0915527, 0.0305176, 26.7726, 91105
447363, 0.00328125, 0.00830566, 0.034248, 0.00789551, -0.0733915, 0.105195, 9.81734, -0.12207, 0.106812, 0.0457764, 26.7847, 91105.2
447373, 0.00205078, 0.00830566, 0.0301465, 0.00625488, -0.0758379, 0.110087, 9.81245, -0.106812, -0.183105, 0.0152588, 26.7887, 91105.2
447383, 0.00205078, 0.00871582, 0.0334277, 0.00871582, -0.0905162, 0.100302, 9.81489, -0.137329, 0.12207, 0.0152588, 26.7802, 91105.4
447393, 0.00123047, 0.00789551, 0.0317871, 0.00871582, -0.0440349, 0.0807307, 9.79532, -0.0915527, -0.259399, 0.0152588, 26.7762, 91105.5
447403, 0.00246094, 0.00748535, 0.0347607, 0.00953613, -0.0758379, 0.0391421, 9.79532, -0.137329, 0.0152588, 0, 26.7768, 91105.1
447413, 0.00287109, 0.00789551, 0.0351709, 0.00543457, -0.0489277, 0.0464813, 9.79532, -0.0762939, -0.0762939, 0.0152588, 26.7913, 91105.6
447423, 0.00164062, 0.00789551, 0.0351709, 0.00666504, -0.0807307, 0.0513741, 9.7782, -0.0915527, -0.0915527, 0.0305176, 26.7706, 91105.5
447433, 0.00164062, 0.00543457, 0.0351709, 0.0070752, -0.0660524, 0.0538205, 9.81734, -0.0152588, 0.0152588, -0.0610352, 26.7624, 91106.2
447453, 0.00369141, 0.00871582, 0.0330176, 0.00451172, -0.0733915, 0.0856234, 9.82712, -0.0305176, -0.0610352, 0.0762939, 26.7679, 91105.5
447463, 0.00328125, 0.00666504, 0.0338379, 0.00871582, -0.0440349, 0.107641, 9.81, -0.106812, 0.0305176, -0.0152588, 26.7697, 91105
447473, 0.00328125, 0.00666504, 0.0338379, 0.0070752, -0.0733915, 0.095409, 9.80511, -0.152588, -0.0762939, -0.0152588, 26.7838, 91105.8
447483, 0.00328125, 0.00625488, 0.0321973, 0.0070752, -0.0391421, 0.0880698, 9.80266, -0.0457764, 0.0762939, -0.0152588, 26.7798, 91105.7
447493, 0.00287109, 0.00748535, 0.034248, 0.00789551, -0.0782843, 0.0733915, 9.80511, -0.0915527, -0.137329, -0.0152588, 26.7756, 91105.4
447503, 0.00205078, 0.0070752, 0.0334277, 0.00789551, -0.0513741, 0.0782843, 9.80511, -0.0762939, 0.12207, 0.0305176, 26.7784, 91105.5
447513, 0.00328125, 0.00830566, 0.0330176, 0.00748535, -0.0782843, 0.0684988, 9.80511, -0.0762939, -0.0305176, -0.0152588, 26.7796, 91105.2
447533, 0.00287109, 0.00543457, 0.0347607, 0.00748535, -0.0611596, 0.095409, 9.81489, -0.0762939, 0, 0, 26.7793, 91106
447543, 0.00287109, 0.00830566, 0.0368115, 0.00748535, -0.0660524, 0.107641, 9.81734, -0.0152588, -0.152588, 0.0457764, 26.7765, 91105.3
447553, 0.00246094, 0.00666504, 0.0326074, 0.00748535, -0.0538205, 0.0856234, 9.79532, -0.106812, 0.0152588, 0.0152588, 26.7695, 91106.1
447563, 0.00287109, 0.00912598, 0.0338379, 0.00748535, -0.0342494, 0.0587132, 9.7782, -0.0762939, -0.0152588, 0.0152588, 26.7854, 91105.4
447573, 0, 0.00912598, 0.0338379, 0.00666504, -0.0464813, 0.063606, 9.80021, -0.12207, 0.167847, 0, 26.778, 91105
447583, 0.00287109, 0.00912598, 0.034248, 0.00625488, -0.063606, 0.0538205, 9.79532, -0.0152588, -0.0610352, 0.0152588, 26.7814, 91105.9
447593, 0.00287109, 0.00666504, 0.034248, 0.00410156, -0.107641, 0.0513741, 9.82468, -0.106812, 0.137329, -0.0457764, 26.7771, 91105.3
447603, 0.00205078, 0.00789551, 0.0355811, 0.00410156, -0.0831771, 0.0587132, 9.81, -0.0457764, -0.0915527, -0.0305176, 26.7802, 91105.5
447623, 0.00369141, 0.00953613, 0.0347607, 0.0070752, -0.0513741, 0.0978554, 9.81734, -0.0457764, -0.106812, 0, 26.7705, 91105.6
