timestamp, current1, current2, current3, current4, accel x, accel y, accel z, degrees x, degrees y, degrees z, baro temp, baro pressure
135005923, 0.0225586, 0.0213281, 0.0288135, 0.0292236, -8.64063, -1.77118, 1.83723, -18.5089, 23.4833, 7.38525, 0, 0
135005933, 0.0217383, 0.0191748, 0.027583, 0.0317871, -8.48895, -1.73449, 1.7247, -17.8986, 22.934, 7.52258, 0, 0
135005943, 0.0191748, 0.020918, 0.027583, 0.0317871, -8.41312, -1.68311, 1.63908, -16.922, 22.4762, 7.65991, 0, 0
135005953, 0.019585, 0.0217383, 0.0292236, 0.0279932, -8.25165, -1.63908, 1.5559, -15.7471, 21.9879, 7.76672, 0, 0
135005963, 0.0217383, 0.0229687, 0.0271729, 0.0321973, -8.02903, -1.61706, 1.44092, -14.7552, 21.4539, 7.90405, 0, 0
135005983, 0.019585, 0.0213281, 0.0251221, 0.0284033, -9.11523, -1.73204, 1.3504, -10.6812, 20.4773, 7.91931, 0, 0
135005993, 0.0221484, 0.0233789, 0.0251221, 0.0284033, -8.60638, -1.69045, 1.78831, -7.76672, 18.8293, 7.75146, 0, 0
135006003, 0.0200977, 0.0217383, 0.0301465, 0.0297363, -8.3911, -2.16994, 1.00791, -3.41797, 18.3716, 7.8125, 0, 0
135006013, 0.0221484, 0.0241992, 0.0317871, 0.0305566, -8.4914, -1.58036, 1.27457, 0.396728, 18.0664, 7.72095, 0, 0
135006023, 0.0205078, 0.0241992, 0.0297363, 0.0288135, -8.6235, -1.79565, 1.08375, 2.05994, 17.4713, 7.87353, 0, 0
135006033, 0.0205078, 0.0221484, 0.0284033, 0.0288135, -8.33728, -1.15225, 1.45071, 0.930786, 16.6016, 8.0719, 0, 0
135006043, 0.0200977, 0.0217383, 0.0284033, 0.0288135, -8.17092, -1.79565, 1.02503, -0.473022, 16.1896, 8.45337, 0, 0
135006083, 0.0221484, 0.0221484, 0.0292236, 0.0292236, -9.32806, -1.67577, 1.21096, -9.39941, 14.5416, 8.75854, 0, 0
135006093, 0.0221484, 0.0217383, 0.0284033, 0.0301465, -9.47729, -1.7247, 0.941858, -11.9324, 14.1144, 8.8501, 0, 0
135006103, 0.0213281, 0.0225586, 0.0284033, 0.0301465, -9.71948, -1.50697, 1.02993, -14.6027, 13.6719, 9.0332, 0, 0
135006113, 0.0205078, 0.0217383, 0.027583, 0.0297363, -12.0313, -2.65433, 0.173693, -14.6027, 13.7177, 7.8125, 0, 0
135006123, 0.020918, 0.0229687, 0.0297363, 0.0317871, -13.8759, -0.501509, 1.59749, -13.916, 12.6343, 6.86645, 0, 0
135006133, 0.020918, 0.0229687, 0.031377, 0.0297363, -14.6587, -1.64886, 0.455027, -12.6343, 10.437, 6.65283, 0, 0
135006143, 0.019585, 0.0217383, 0.0297363, 0.0284033, -14.0153, -1.82011, 0.281334, -7.04956, 8.7738, 4.68445, 0, 0
135006153, 0.0225586, 0.0225586, 0.0297363, 0.0284033, -8.69445, -0.77795, 0.31803, 0.152588, 6.7749, 4.11987, 0, 0
135006173, 0.0221484, 0.0225586, 0.0271729, 0.0309668, -10.4289, -1.03971, 0.902716, 2.92969, 6.75964, 4.69971, 0, 0
135006183, 0.0221484, 0.0225586, 0.027583, 0.0301465, -9.52133, -1.12044, 0.513741, 0.183105, 6.24084, 4.85229, 0, 0
135006193, 0.0191748, 0.020918, 0.0326074, 0.0309668, -9.8467, -1.04216, 0.347387, -0.350952, 6.22559, 4.54712, 0, 0
135006203, 0.0217383, 0.0229687, 0.0326074, 0.0309668, -9.92253, -0.941858, 0.645845, 0.930786, 5.53894, 4.60815, 0, 0
135006213, 0.020918, 0.0221484, 0.0301465, 0.0297363, -9.66811, -1.20362, 0.410993, 0.411987, 5.09644, 4.30298, 0, 0
135006223, 0.0200977, 0.0217383, 0.0297363, 0.0305566, -9.80511, -1.16203, 0.660524, 0.488281, 4.69971, 4.04358, 0, 0
135006233, 0.0217383, 0.0217383, 0.027583, 0.031377, -9.66566, -1.40178, 0.525973, 0.991821, 4.3335, 3.69263, 0, 0
135006253, 0.0200977, 0.0225586, 0.031377, 0.0292236, -9.72682, -1.46538, 0.604257, 1.96838, 3.40271, 3.17383, 0, 0
135006263, 0.0205078, 0.0233789, 0.0279932, 0.0292236, -9.64365, -1.47272, 0.660524, 2.13623, 2.94495, 3.00598, 0, 0
135006273, 0.0200977, 0.0233789, 0.0301465, 0.0317871, -9.6779, -1.42869, 0.773057, 1.98364, 2.45667, 2.80762, 0, 0
135006283, 0.0229687, 0.0229687, 0.0317871, 0.0297363, -9.71459, -1.5192, 0.760825, 1.7395, 1.92261, 2.76184, 0, 0
135006293, 0.0229687, 0.0229687, 0.0309668, 0.0321973, -9.65833, -1.57547, 0.883145, 1.77002, 1.35803, 2.63977, 0, 0
135006303, 0.0213281, 0.0251221, 0.0305566, 0.0288135, -9.60206, -1.64152, 0.873359, 1.80054, 0.946045, 2.50244, 0, 0
135006313, 0.0213281, 0.0229687, 0.0305566, 0.0288135, -9.68524, -1.61217, 1.03971, 1.84631, 0.411987, 2.36511, 0, 0
135006323, 0.020918, 0.0213281, 0.0292236, 0.0292236, -9.69013, -1.60238, 1.14246, 1.69373, 0.12207, 2.34985, 0, 0
135006343, 0.019585, 0.0233789, 0.0288135, 0.0326074, -9.69013, -1.49719, 1.38221, 2.34985, -0.244141, 2.31934, 0, 0
135006353, 0.0213281, 0.0237891, 0.0279932, 0.0288135, -9.78554, -1.41646, 1.38955, 2.68555, -0.0762939, 2.18201, 0, 0
135006363, 0.020918, 0.0221484, 0.0279932, 0.0288135, -9.81, -1.33573, 1.38465, 3.09753, 0.0305176, 2.24304, 0, 0
135006373, 0.0225586, 0.0241992, 0.0321973, 0.0305566, -9.82712, -1.29169, 1.30882, 3.61633, 0.198364, 2.2583, 0, 0
135006383, 0.0213281, 0.0225586, 0.0284033, 0.0301465, -9.84425, -1.25989, 1.26233, 3.89099, 0.366211, 2.34985, 0, 0
135006393, 0.0213281, 0.0225586, 0.0288135, 0.031377, -9.86871, -1.23053, 1.29414, 4.08936, 0.534058, 2.50244, 0, 0
135006403, 0.020918, 0.0217383, 0.0305566, 0.0297363, -9.79288, -1.24032, 1.29903, 4.31824, 0.656128, 2.56348, 0, 0
135006423, 0.019585, 0.0237891, 0.0279932, 0.0321973, -9.79532, -1.15959, 1.49229, 4.53186, 0.778198, 2.82288, 0, 0
135006433, 0.0200977, 0.0225586, 0.031377, 0.0297363, -9.7782, -1.0813, 1.56324, 4.22668, 0.808716, 2.88391, 0, 0
135006443, 0.0229687, 0.0225586, 0.0284033, 0.0279932, -9.72438, -1.08375, 1.66843, 3.49426, 0.762939, 2.80762, 0, 0
135006453, 0.0229687, 0.0217383, 0.0288135, 0.0292236, -9.73172, -1.14735, 1.73449, 2.47192, 0.701904, 2.85339, 0, 0
135006463, 0.0217383, 0.020918, 0.0288135, 0.0292236, -9.74639, -1.17426, 1.74916, 1.00708, 0.747681, 2.88391, 0, 0
135006473, 0.020918, 0.0217383, 0.0292236, 0.0279932, -9.69257, -1.2868, 1.71736, -0.274658, 0.808716, 2.97546, 0, 0
135006483, 0.0191748, 0.0229687, 0.0309668, 0.0288135, -9.69502, -1.3553, 1.7247, -0.88501, 0.808716, 3.25012, 0, 0
135006493, 0.0205078, 0.0225586, 0.0288135, 0.031377, -9.71704, -1.32105, 1.79565, -0.595093, 0.762939, 3.61633, 0, 0
135006513, 0.020918, 0.0229687, 0.027583, 0.027583, -9.74884, -1.17916, 1.95711, -0.183105, 1.19019, 3.70789, 0, 0
135006523, 0.0221484, 0.0233789, 0.027583, 0.031377, -9.73906, -1.16448, 1.97912, 0.442505, 1.297, 3.58582, 0, 0
135006533, 0.0217383, 0.0259424, 0.0288135, 0.0284033, -9.71704, -1.14491, 1.9987, 1.23596, 1.70898, 3.43323, 0, 0
135006543, 0.0213281, 0.0233789, 0.0292236, 0.0301465, -9.72193, -1.14735, 2.00359, 1.8158, 1.98364, 3.26538, 0, 0
135006553, 0.0213281, 0.0233789, 0.0305566, 0.0267627, -9.68279, -1.14491, 1.97423, 2.10571, 2.2583, 3.34167, 0, 0
135006563, 0.0217383, 0.0259424, 0.0297363, 0.0288135, -9.69991, -1.05195, 1.93264, 2.30408, 2.50244, 3.40271, 0, 0
135006573, 0.020918, 0.0251221, 0.0297363, 0.0288135, -9.7415, -1.0128, 1.88861, 2.34985, 2.79236, 3.479, 0, 0
135006593, 0.0213281, 0.0217383, 0.0305566, 0.0292236, -9.71214, -0.799968, 1.84213, 1.37329, 3.06702, 3.70789, 0, 0
135006603, 0.0213281, 0.0217383, 0.0288135, 0.0301465, -9.75373, -0.692327, 1.80788, -0.137329, 3.14331, 3.69263, 0, 0
135006613, 0.0205078, 0.0225586, 0.0305566, 0.027583, -9.81245, -0.77795, 1.76874, -1.63269, 3.17383, 3.66211, 0, 0
135006623, 0.0205078, 0.0217383, 0.0305566, 0.027583, -9.6779, -0.829324, 1.61461, -2.28882, 3.02124, 3.61633, 0, 0
135006633, 0.0205078, 0.0221484, 0.0305566, 0.0305566, -9.64854, -0.814646, 1.46538, -3.479, 2.99072, 3.63159, 0, 0
135006643, 0.0191748, 0.0225586, 0.0259424, 0.0292236, -9.70236, -0.8122, 1.35285, -4.5166, 2.62451, 3.54004, 0, 0
135006653, 0.0213281, 0.0225586, 0.027583, 0.0292236, -9.7097, -0.709451, 1.19139, -4.91333, 2.30408, 3.38745, 0, 0
135006663, 0.0213281, 0.020918, 0.0284033, 0.0279932, -9.69013, -0.645845, 1.10332, -4.79126, 1.78528, 3.15857, 0, 0
135006683, 0.0200977, 0.0221484, 0.0292236, 0.0288135, -9.66811, -0.511294, 1.24766, -4.5166, 0.778198, 2.21252, 0, 0
135006693, 0.020918, 0.0233789, 0.0309668, 0.0284033, -9.6094, -0.501509, 1.26723, -4.28772, 0.152588, 1.4801, 0, 0
135006703, 0.019585, 0.0233789, 0.0279932, 0.0305566, -9.55558, -0.474599, 1.19873, -3.84521, -0.442505, 0.762939, 0, 0
135006713, 0.019585, 0.0229687, 0.0297363, 0.0297363, -9.58249, -0.545544, 1.05439, -3.41797, -1.02234, 0.0610352, 0, 0
135006723, 0.0183545, 0.020918, 0.027583, 0.0297363, -9.53601, -0.484384, 1.04216, -3.28064, -1.77002, -0.671387, 0, 0
135006733, 0.0213281, 0.0229687, 0.027583, 0.0309668, -9.58493, -0.49417, 0.900269, -3.20435, -2.82288, -1.28174, 0, 0
135006743, 0.0205078, 0.0217383, 0.0292236, 0.0305566, -9.57515, -0.511294, 0.883145, -3.37219, -3.63159, -2.05994, 0, 0
135006763, 0.0213281, 0.0225586, 0.0297363, 0.0297363, -9.62163, -0.570008, 0.795075, -3.34167, -5.35583, -3.54004, 0, 0
135006773, 0.0213281, 0.0225586, 0.0297363, 0.0284033, -9.58738, -0.697219, 0.770611, -2.60925, -6.14929, -4.3335, 0, 0
135006783, 0.020918, 0.0221484, 0.0297363, 0.0284033, -9.56536, -0.821985, 0.702112, -1.34277, -7.01904, -5.05066, 0, 0
135006793, 0.0205078, 0.0229687, 0.0301465, 0.0317871, -9.56781, -0.924733, 0.60915, 0.350952, -7.76672, -5.67627, 0, 0
135006803, 0.0200977, 0.0233789, 0.0292236, 0.0288135, -9.58983, -0.92718, 0.481938, 1.69373, -8.43811, -6.37817, 0, 0
135006813, 0.0200977, 0.0233789, 0.0292236, 0.0297363, -9.65099, -0.856234, 0.48683, 2.16675, -9.15527, -7.08008, 0, 0
135006823, 0.020918, 0.0229687, 0.0309668, 0.0297363, -9.68768, -0.790182, 0.464813, 1.75476, -9.94873, -7.50732, 0, 0
135006833, 0.0205078, 0.0237891, 0.0309668, 0.0297363, -9.55068, -0.66297, 0.638506, 1.14441, -10.788, -7.75146, 0, 0
135006873, 0.0205078, 0.0213281, 0.0297363, 0.0292236, -9.78309, -0.506402, 0.467259, -2.28882, -13.5956, -8.30078, 0, 0
135006883, 0.0221484, 0.0251221, 0.0297363, 0.0292236, -9.85159, -0.506402, 0.403653, -2.33459, -14.2975, -8.17871, 0, 0
135006893, 0.0221484, 0.0213281, 0.027583, 0.0279932, -9.92987, -0.565115, 0.489277, -2.86865, -14.7705, -7.94983, 0, 0
135006903, 0.0217383, 0.0217383, 0.0292236, 0.0326074, -10.0351, -0.611596, 0.594471, -4.88281, -15.1215, -7.78198, 0, 0
135006913, 0.0200977, 0.0217383, 0.0284033, 0.0297363, -10.1843, -0.702112, 0.535758, -7.43103, -15.1978, -7.59888, 0, 0
135006923, 0.0200977, 0.0221484, 0.0279932, 0.0292236, -10.1574, -0.785289, 0.697219, -10.0861, -14.8315, -7.43103, 0, 0
135006933, 0.0213281, 0.0213281, 0.0301465, 0.0292236, -10.1182, -0.91984, 0.902716, -12.6038, -14.267, -7.30896, 0, 0
135006943, 0.0187646, 0.0237891, 0.0301465, 0.0305566, -10.336, -0.616489, 1.56569, -14.679, -13.977, -6.65283, 0, 0
135006963, 0.020918, 0.0225586, 0.0292236, 0.0301465, -10.1598, -0.359618, 2.0623, -12.5275, -12.3749, -4.65393, 0, 0
135006973, 0.020918, 0.0225586, 0.0284033, 0.0288135, -10.6149, -0.755933, 1.72959, -7.50732, -10.2997, -4.15039, 0, 0
135006983, 0.0217383, 0.0205078, 0.0297363, 0.027583, -10.6075, -0.990786, 1.47028, -0.0610352, -8.66699, -3.7384, 0, 0
135006993, 0.0200977, 0.0213281, 0.0297363, 0.027583, -10.3091, -1.20851, 1.07396, 7.36999, -7.20215, -3.64685, 0, 0
135007003, 0.020918, 0.0217383, 0.0309668, 0.0305566, -10.1965, -0.716791, 1.36264, 10.7727, -5.92041, -3.57056, 0, 0
135007013, 0.019585, 0.0217383, 0.0292236, 0.0309668, -10.0473, -0.618935, 1.62195, 9.15527, -4.71497, -3.78418, 0, 0
135007023, 0.0213281, 0.0217383, 0.0288135, 0.0279932, -9.96902, -0.658077, 2.07209, 5.63049, -3.63159, -3.98254, 0, 0
135007043, 0.0213281, 0.0229687, 0.0297363, 0.0279932, -9.66811, -1.49719, 2.67634, 3.5553, -2.50244, -3.49426, 0, 0
135007053, 0.0213281, 0.0229687, 0.0321973, 0.0297363, -9.49442, -1.66354, 2.62742, 4.86755, -2.01416, -2.7771, 0, 0
135007063, 0.020918, 0.020918, 0.0292236, 0.0284033, -9.61918, -1.67577, 2.64454, 3.52478, -1.40381, -2.0752, 0, 0
135007073, 0.0217383, 0.020918, 0.0321973, 0.031377, -9.9152, -1.53388, 2.86716, 0.396728, -0.747681, -1.8158, 0, 0
135007083, 0.0217383, 0.0237891, 0.0284033, 0.0297363, -9.48708, -1.52165, 2.79377, -1.28174, -0.228882, -1.23596, 0, 0
135007093, 0.0200977, 0.0213281, 0.0284033, 0.0297363, -9.46751, -1.46049, 2.806, -0.183105, -0.0457764, -0.595093, 0, 0
135007103, 0.020918, 0.0213281, 0.0297363, 0.0292236, -9.76597, -1.4556, 2.9797, 0.823975, 0.137329, -0.0915527, 0, 0
135007113, 0.0213281, 0.0251221, 0.0297363, 0.0326074, -9.91275, -1.84457, 2.96502, 1.40381, 0.534058, -0.167847, 0, 0
135007133, 0.0200977, 0.0213281, 0.0297363, 0.0279932, -9.46261, -1.91552, 3.20966, 0.213623, 2.2583, 0.808716, 0, 0
135007143, 0.0205078, 0.0225586, 0.0297363, 0.0279932, -9.74395, -1.80788, 3.32219, -1.7395, 3.90625, 1.19019, 0, 0
135007153, 0.0183545, 0.0225586, 0.0297363, 0.0284033, -9.80021, -1.82256, 3.19742, -1.15967, 5.09644, 1.5564, 0, 0
135007163, 0.019585, 0.0225586, 0.0292236, 0.0279932, -9.8467, -2.03539, 2.98214, 2.05994, 6.31714, 1.86157, 0, 0
135007173, 0.0205078, 0.0217383, 0.027583, 0.0309668, -9.73416, -2.10878, 3.09712, 4.95911, 7.50732, 2.24304, 0, 0
135007183, 0.0205078, 0.0217383, 0.0292236, 0.0292236, -9.68279, -2.16994, 3.00661, 6.24084, 8.40759, 2.54822, 0, 0
135007193, 0.0213281, 0.0225586, 0.027583, 0.0301465, -9.64854, -2.28737, 3.06287, 6.60706, 9.49097, 3.12805, 0, 0
135007213, 0.0183545, 0.0221484, 0.0279932, 0.0297363, -9.65099, -2.35831, 3.08489, 5.43213, 11.3678, 4.60815, 0, 0
135007223, 0.0200977, 0.020918, 0.0288135, 0.0288135, -9.80266, -2.32896, 2.9063, 4.36401, 12.3901, 5.50842, 0, 0
135007233, 0.0225586, 0.020918, 0.0263525, 0.0292236, -9.87605, -2.46106, 2.78643, 3.70789, 13.4888, 6.42395, 0, 0
135007243, 0.0225586, 0.0205078, 0.0292236, 0.0279932, -9.7782, -2.669, 2.65188, 3.86047, 14.679, 7.21741, 0, 0
135007253, 0.0179443, 0.0225586, 0.0292236, 0.0279932, -9.58983, -2.72772, 2.78154, 4.63867, 15.9454, 7.88879, 0, 0
135007263, 0.020918, 0.0247119, 0.0305566, 0.027583, -9.50665, -2.76197, 2.7375, 5.34058, 17.0593, 8.72803, 0, 0
135007273, 0.0205078, 0.0241992, 0.0305566, 0.0279932, -9.52377, -2.7057, 2.77175, 6.68335, 17.8986, 9.44519, 0, 0
135007283, 0.0191748, 0.0241992, 0.031377, 0.0292236, -9.5042, -2.69347, 2.72283, 8.0719, 18.6157, 10.1471, 0, 0
135007303, 0.0183545, 0.0225586, 0.0297363, 0.0288135, -9.40145, -2.69347, 2.71793, 10.3912, 19.989, 11.4441, 0, 0
135007313, 0.020918, 0.0229687, 0.0297363, 0.0284033, -9.39167, -2.64699, 2.71549, 10.5438, 20.3705, 12.2223, 0, 0
135007323, 0.0205078, 0.0213281, 0.0292236, 0.0347607, -9.39167, -2.57604, 2.66656, 10.3455, 20.9045, 13.0463, 0, 0
135007333, 0.0200977, 0.0213281, 0.0284033, 0.0297363, -9.44304, -2.54913, 2.64943, 9.49097, 21.286, 13.916, 0, 0
135007343, 0.0200977, 0.0225586, 0.0292236, 0.0305566, -9.46506, -2.44638, 2.63476, 8.02612, 21.7438, 14.6027, 0, 0
135007353, 0.0200977, 0.0241992, 0.0301465, 0.0305566, -9.40145, -2.34608, 2.68124, 6.62231, 22.1558, 15.2435, 0, 0
135007363, 0.0205078, 0.0200977, 0.0301465, 0.0288135, -9.41124, -2.21398, 2.69592, 5.56946, 22.6746, 15.8691, 0, 0
135007383, 0.019585, 0.0217383, 0.027583, 0.027583, -9.44549, -1.77363, 2.65433, 4.5166, 23.6511, 17.0898, 0, 0
135007393, 0.019585, 0.0217383, 0.027583, 0.0288135, -9.48463, -1.5877, 2.44883, 3.41797, 24.1394, 17.3035, 0, 0
135007403, 0.020918, 0.0229687, 0.0305566, 0.0301465, -9.5042, -1.47028, 2.06964, 1.69373, 24.5514, 17.4866, 0, 0
135007413, 0.0217383, 0.0225586, 0.0305566, 0.0301465, -9.65343, -1.37487, 1.67088, 0.12207, 24.6887, 17.7155, 0, 0
135007423, 0.0191748, 0.0229687, 0.0305566, 0.0309668, -9.65833, -1.28435, 1.38465, -0.640869, 24.7192, 17.9443, 0, 0
135007433, 0.0205078, 0.0237891, 0.0309668, 0.0317871, -9.61918, -1.14491, 1.27946, -0.320435, 24.704, 18.1274, 0, 0
135007443, 0.0217383, 0.0237891, 0.0326074, 0.0305566, -9.58493, -0.985893, 1.30882, 0.473022, 24.6582, 18.28, 0, 0
135007453, 0.0217383, 0.0229687, 0.0297363, 0.0288135, -9.55558, -0.936965, 1.15469, 0.793457, 24.765, 18.2037, 0, 0
135007473, 0.0213281, 0.019585, 0.0301465, 0.0301465, -9.57515, -0.648292, 0.594471, 7.1106, 25.0092, 17.5323, 0, 0
135007483, 0.0221484, 0.0225586, 0.031377, 0.0288135, -9.51154, -0.917394, 0.428117, 9.12476, 24.8413, 16.9373, 0, 0
135007493, 0.020918, 0.0225586, 0.0284033, 0.0284033, -9.68524, -0.861127, 0.528419, 11.9324, 24.3683, 16.5558, 0, 0
135007503, 0.020918, 0.0229687, 0.0305566, 0.0305566, -9.44794, -1.12289, 0.511294, 13.9923, 24.1394, 16.2201, 0, 0
135007513, 0.0217383, 0.0233789, 0.0305566, 0.0305566, -9.44794, -1.14735, 0.653185, 13.1989, 23.8495, 16.4337, 0, 0
135007523, 0.0229687, 0.020918, 0.0305566, 0.0301465, -9.6779, -1.17671, 0.709451, 10.3455, 23.5138, 16.4337, 0, 0
135007533, 0.0213281, 0.0241992, 0.0288135, 0.0279932, -9.73416, -1.30392, 0.43301, 7.53784, 23.1476, 16.6626, 0, 0
135007553, 0.019585, 0.0217383, 0.0305566, 0.0301465, -9.6412, -1.15225, 0.445242, 12.6343, 21.9727, 17.0441, 0, 0
135007563, 0.020918, 0.0225586, 0.027583, 0.0301465, -9.68034, -0.89293, 0.418332, 14.8621, 21.9727, 17.3187, 0, 0
135007573, 0.0205078, 0.0255322, 0.027583, 0.0279932, -9.67056, -0.985893, 0.166354, 18.8751, 21.8353, 17.4713, 0, 0
135007583, 0.019585, 0.0241992, 0.0321973, 0.0284033, -9.46506, -0.824431, 0.163908, 24.6582, 21.8353, 17.6239, 0, 0
135007593, 0.020918, 0.0241992, 0.0305566, 0.0292236, -9.65833, -0.682541, 0.320476, 29.1748, 21.9116, 17.868, 0, 0
135007603, 0.020918, 0.0213281, 0.0297363, 0.0288135, -8.92196, -0.667863, 0.0195711, 33.9966, 21.8658, 18.1732, 0, 0
135007613, 0.0233789, 0.0229687, 0.027583, 0.0284033, -7.77216, -0.677648, 0.215282, 41.9006, 21.8811, 18.2648, 0, 0
135007623, 0.0191748, 0.0229687, 0.027583, 0.0284033, -7.48349, -0.675202, 0.0269102, 47.2565, 21.1334, 18.158, 0, 0
135007663, 0.0175342, 0.0221484, 0.0326074, 0.0301465, -8.91218, -0.335155, -0.276441, 38.4369, 20.6909, 19.6686, 0, 0
135007673, 0.0191748, 0.0241992, 0.0326074, 0.0301465, -9.08098, -0.0562668, -0.496616, 35.9039, 20.4773, 20.0043, 0, 0
135007683, 0.0225586, 0.0179443, 0.0334277, 0.0309668, -9.49686, -0.0587132, -0.215282, 34.0118, 20.4315, 20.0653, 0, 0
135007693, 0.0213281, 0.0221484, 0.0317871, 0.0297363, -9.79288, -0.159015, -0.555329, 32.3181, 20.34, 20.2332, 0, 0
135007703, 0.019585, 0.0221484, 0.0305566, 0.0288135, -9.74884, -0.0758379, -0.555329, 31.1432, 20.0043, 20.34, 0, 0
135007713, 0.019585, 0.0221484, 0.0301465, 0.0279932, -9.59961, -0.210389, -0.846449, 30.6702, 19.7754, 20.3247, 0, 0
135007723, 0.0217383, 0.0200977, 0.0301465, 0.0279932, -9.86627, 0.132105, -0.831771, 29.1595, 19.2108, 20.3705, 0, 0
135007743, 0.0233789, 0.0233789, 0.0317871, 0.0309668, -9.73416, 0.420778, -1.0813, 20.874, 18.2495, 19.7601, 0, 0
135007753, 0.019585, 0.0233789, 0.0301465, 0.0284033, -10.4558, 0.503955, -1.04216, 18.4479, 17.807, 19.516, 0, 0
135007763, 0.019585, 0.0241992, 0.0305566, 0.0305566, -11.0772, 0.604257, -1.13757, 16.922, 17.2882, 19.1193, 0, 0
135007773, 0.0217383, 0.0233789, 0.0288135, 0.0305566, -11.4589, 0.782843, -1.13512, 14.9078, 16.7542, 18.5547, 0, 0
135007783, 0.0233789, 0.0233789, 0.0288135, 0.0297363, -11.2216, 0.755933, -1.23542, 10.5591, 16.3727, 17.8375, 0, 0
135007793, 0.0213281, 0.0229687, 0.0301465, 0.0271729, -11.4173, 0.885591, -1.3553, 10.5591, 15.6555, 17.3798, 0, 0
135007803, 0.0237891, 0.0229687, 0.0292236, 0.0297363, -11.7524, 1.25255, -1.47028, 4.44031, 14.5721, 16.4032, 0, 0
135007813, 0.0225586, 0.0233789, 0.0309668, 0.0292236, -11.7549, 1.92286, -2.01093, 1.38855, 12.5122, 14.0533, 0, 0
135007833, 0.0241992, 0.0229687, 0.0321973, 0.0301465, -10.2773, 2.53935, -2.6054, 0.823975, 6.83594, 8.42285, 0, 0
