timestamp, current1, current2, current3, current4, accelx, accely, accelz, degrees x, degrees y, degrees z, baro temp, baro pressure
139147713, 0.0635742, 0.0241992, 0.0305566, 0.066958, -0.0587132, 8.02169, -6.30923, -0.137329, 0.0152588, 0, 0, 0
139147723, 0.0615234, 0.0241992, 0.0288135, 0.0657275, -0.0464813, 8.02169, -6.30433, -0.0762939, -0.106812, 0.0152588, 0, 0
139147733, 0.0639844, 0.0225586, 0.0288135, 0.0691113, -0.0684988, 8.0168, -6.30678, -0.0762939, -0.0457764, -0.0610352, 0, 0
139147743, 0.0649072, 0.0247119, 0.0279932, 0.0691113, -0.0733915, 8.0168, -6.31412, -0.12207, 0.0610352, 0.0152588, 0, 0
139147763, 0.0631641, 0.0251221, 0.0301465, 0.066958, -0.0880698, 8.00946, -6.30433, -0.0305176, 0.0610352, 0.0152588, 0, 0
139147773, 0.0631641, 0.0251221, 0.031377, 0.0685986, -0.0733915, 8.00946, -6.30678, -0.0152588, 0, -0.0610352, 0, 0
139147783, 0.0639844, 0.0247119, 0.031377, 0.0681885, -0.063606, 7.99723, -6.29699, -0.12207, 0.0457764, -0.0457764, 0, 0
139147793, 0.0627539, 0.0241992, 0.031377, 0.0665478, -0.0880698, 7.99723, -6.30189, -0.106812, -0.0762939, -0.0152588, 0, 0
139147803, 0.0631641, 0.0241992, 0.0284033, 0.0665478, -0.0758379, 8.01435, -6.31167, -0.0610352, 0.0152588, 0.0152588, 0, 0
139147813, 0.0631641, 0.0241992, 0.0309668, 0.0681885, -0.0831771, 8.00457, -6.30678, -0.0762939, 0.0152588, -0.0457764, 0, 0
139147823, 0.0639844, 0.0241992, 0.0309668, 0.0681885, -0.0587132, 8.00946, -6.30189, -0.0915527, -0.0915527, -0.0457764, 0, 0
139147833, 0.0653174, 0.0225586, 0.0301465, 0.0657275, -0.0538205, 8.01191, -6.31167, -0.0152588, 0.0762939, 0, 0, 0
139147853, 0.0639844, 0.0241992, 0.0309668, 0.0665478, -0.063606, 8.02414, -6.30433, -0.12207, -0.0152588, 0.0152588, 0, 0
139147863, 0.0639844, 0.0251221, 0.031377, 0.0685986, -0.0782843, 8.0168, -6.31656, -0.106812, 0, 0.0152588, 0, 0
139147873, 0.0639844, 0.0225586, 0.0284033, 0.0685986, -0.0831771, 8.00946, -6.30433, -0.137329, 0.0305176, 0.0305176, 0, 0
139147883, 0.0644971, 0.0225586, 0.0321973, 0.0665478, -0.0709451, 7.99234, -6.30189, -0.0305176, 0, 0.0152588, 0, 0
139147893, 0.0635742, 0.0247119, 0.0321973, 0.0685986, -0.0733915, 8.0168, -6.30923, -0.106812, 0.0305176, -0.0152588, 0, 0
139147903, 0.0619336, 0.0247119, 0.0338379, 0.0685986, -0.0660524, 8.0168, -6.31167, -0.0915527, -0.0152588, 0.0305176, 0, 0
139147913, 0.0635742, 0.0247119, 0.031377, 0.0673682, -0.0782843, 8.02169, -6.28476, -0.12207, -0.0152588, 0.0152588, 0, 0
139147933, 0.0631641, 0.0233789, 0.0292236, 0.066958, -0.0513741, 8.01191, -6.29699, -0.183105, -0.0152588, 0.0152588, 0, 0
139147943, 0.0639844, 0.0251221, 0.0292236, 0.0657275, -0.0611596, 8.00457, -6.29699, -0.0305176, 0, 0.0305176, 0, 0
139147953, 0.0635742, 0.0263525, 0.031377, 0.0661377, -0.0709451, 8.02414, -6.31167, -0.0610352, 0, 0.0152588, 0, 0
139147963, 0.0623437, 0.0221484, 0.0301465, 0.0665478, -0.0684988, 8.01435, -6.30433, -0.0915527, 0.0915527, -0.0305176, 0, 0
139147973, 0.0623437, 0.0233789, 0.0334277, 0.0665478, -0.0684988, 8.00946, -6.29455, -0.0610352, -0.0152588, -0.0152588, 0, 0
139147983, 0.0649072, 0.0233789, 0.0305566, 0.0695215, -0.0782843, 8.02169, -6.30189, -0.0762939, 0.0305176, -0.0152588, 0, 0
139147993, 0.0657275, 0.0251221, 0.0305566, 0.0661377, -0.0733915, 8.01435, -6.31167, -0.0915527, 0.0305176, 0.0152588, 0, 0
139148003, 0.0653174, 0.0251221, 0.0317871, 0.0685986, -0.0733915, 8.00702, -6.31167, -0.152588, 0.0152588, 0, 0, 0
139148023, 0.0635742, 0.0225586, 0.0288135, 0.0673682, -0.0709451, 8.0168, -6.28721, -0.137329, 0.0457764, 0.0305176, 0, 0
139148033, 0.0627539, 0.0225586, 0.0297363, 0.0673682, -0.0587132, 8.00946, -6.32146, -0.106812, -0.0762939, -0.0152588, 0, 0
139148043, 0.0653174, 0.0217383, 0.031377, 0.0681885, -0.0831771, 8.01925, -6.31412, -0.12207, 0.0457764, -0.0305176, 0, 0
139148053, 0.0644971, 0.0247119, 0.031377, 0.0681885, -0.0782843, 8.02169, -6.31167, -0.0915527, 0, -0.0152588, 0, 0
139148063, 0.0665478, 0.0255322, 0.0301465, 0.0699316, -0.0684988, 7.99968, -6.30189, -0.0610352, -0.0305176, 0.0457764, 0, 0
139148073, 0.0635742, 0.0221484, 0.0288135, 0.0673682, -0.0684988, 8.01191, -6.31167, -0.137329, -0.0610352, 0.0152588, 0, 0
139148083, 0.0635742, 0.0247119, 0.0326074, 0.0673682, -0.0709451, 8.0168, -6.29944, -0.106812, 0.0305176, -0.0457764, 0, 0
139148103, 0.0644971, 0.0255322, 0.0292236, 0.066958, -0.0807307, 8.00457, -6.31901, -0.167847, -0.0762939, -0.0152588, 0, 0
139148113, 0.0631641, 0.0251221, 0.0309668, 0.0681885, -0.0660524, 8.01435, -6.31412, -0.12207, -0.0305176, -0.0152588, 0, 0
139148123, 0.0649072, 0.0233789, 0.0305566, 0.0685986, -0.0660524, 8.00702, -6.29455, -0.0915527, 0.152588, 0, 0, 0
139148133, 0.0649072, 0.0241992, 0.0297363, 0.0685986, -0.0538205, 8.01925, -6.30189, -0.0762939, -0.0152588, -0.0457764, 0, 0
139148143, 0.0653174, 0.0241992, 0.0305566, 0.0699316, -0.0709451, 8.02169, -6.30189, -0.0762939, -0.0152588, 0.0152588, 0, 0
139148153, 0.0635742, 0.0229687, 0.0305566, 0.066958, -0.0587132, 8.01191, -6.29699, -0.106812, -0.0152588, 0.0457764, 0, 0
139148163, 0.0631641, 0.0241992, 0.0309668, 0.0665478, -0.063606, 8.00702, -6.29944, -0.0610352, 0.0305176, -0.0610352, 0, 0
139148173, 0.0649072, 0.0233789, 0.0301465, 0.0677783, -0.0562668, 8.03148, -6.30678, -0.106812, -0.0152588, 0.0457764, 0, 0
139148193, 0.0635742, 0.0225586, 0.0326074, 0.0695215, -0.0733915, 8.00702, -6.31167, -0.0762939, 0.0152588, -0.0305176, 0, 0
139148203, 0.0644971, 0.0241992, 0.0326074, 0.0695215, -0.0733915, 8.01925, -6.31167, -0.106812, 0.0457764, 0, 0, 0
139148213, 0.0639844, 0.0229687, 0.0321973, 0.0677783, -0.0611596, 8.02169, -6.32146, -0.106812, 0.0305176, -0.0610352, 0, 0
139148223, 0.0631641, 0.0255322, 0.0305566, 0.0685986, -0.0758379, 8.00946, -6.29944, -0.0762939, -0.0152588, -0.0305176, 0, 0
139148233, 0.0631641, 0.0233789, 0.0309668, 0.0685986, -0.0709451, 8.0168, -6.31656, -0.0610352, -0.0457764, -0.0152588, 0, 0
139148243, 0.0623437, 0.0233789, 0.0321973, 0.0677783, -0.0807307, 8.00702, -6.30189, -0.0610352, 0.0152588, -0.0305176, 0, 0
139148253, 0.0631641, 0.0251221, 0.0309668, 0.0681885, -0.0733915, 8.03148, -6.30433, -0.0915527, -0.0457764, 0.0610352, 0, 0
139148273, 0.0649072, 0.0213281, 0.031377, 0.0653174, -0.0709451, 8.00212, -6.31901, -0.0457764, -0.0152588, 0, 0, 0
139148283, 0.0639844, 0.0259424, 0.0284033, 0.0673682, -0.0880698, 8.00702, -6.30189, -0.12207, -0.0152588, 0.0762939, 0, 0
139148293, 0.0639844, 0.0247119, 0.0330176, 0.0673682, -0.0660524, 8.00946, -6.30433, -0.12207, -0.0152588, 0.0152588, 0, 0
139148303, 0.0649072, 0.0247119, 0.0301465, 0.0677783, -0.0733915, 8.00702, -6.30189, -0.137329, -0.0762939, -0.0457764, 0, 0
139148313, 0.0635742, 0.0247119, 0.0301465, 0.0681885, -0.0758379, 8.00946, -6.30433, -0.0610352, 0.0152588, 0.0305176, 0, 0
139148323, 0.0644971, 0.0233789, 0.0297363, 0.0661377, -0.063606, 8.01435, -6.30678, -0.0610352, 0.0152588, -0.0610352, 0, 0
139148333, 0.0644971, 0.0237891, 0.0301465, 0.066958, -0.0587132, 8.02659, -6.30433, -0.0915527, -0.0305176, -0.0305176, 0, 0
139148343, 0.0644971, 0.0247119, 0.031377, 0.066958, -0.0513741, 8.02169, -6.30433, -0.0457764, -0.0610352, 0, 0, 0
139148363, 0.0665478, 0.0213281, 0.0309668, 0.0653174, -0.0660524, 8.00946, -6.29699, -0.12207, -0.0152588, 0, 0, 0
139148373, 0.0611133, 0.0233789, 0.0321973, 0.0691113, -0.0562668, 8.02414, -6.29944, -0.12207, -0.0610352, 0, 0, 0
139148383, 0.0635742, 0.0233789, 0.031377, 0.0685986, -0.0611596, 8.01191, -6.29455, -0.0915527, 0, 0.0152588, 0, 0
139148393, 0.0635742, 0.0251221, 0.031377, 0.0685986, -0.063606, 8.00702, -6.30433, -0.12207, -0.0457764, -0.0610352, 0, 0
139148403, 0.0649072, 0.0251221, 0.0334277, 0.0673682, -0.0684988, 8.00457, -6.29944, -0.0457764, -0.0457764, 0, 0, 0
139148413, 0.0627539, 0.0229687, 0.0334277, 0.0681885, -0.0807307, 8.01191, -6.29699, -0.0915527, -0.0305176, -0.0762939, 0, 0
139148423, 0.0661377, 0.0237891, 0.0326074, 0.0653174, -0.0587132, 7.99968, -6.31901, -0.137329, -0.0305176, 0.0457764, 0, 0
139148443, 0.0657275, 0.0221484, 0.0292236, 0.0673682, -0.0611596, 8.00212, -6.31656, -0.106812, -0.0152588, 0, 0, 0
139148453, 0.0657275, 0.0221484, 0.0301465, 0.070752, -0.0709451, 8.00946, -6.29699, -0.0762939, -0.0305176, 0, 0, 0
139148463, 0.0657275, 0.0255322, 0.0301465, 0.0699316, -0.063606, 8.0168, -6.31412, -0.137329, 0.0305176, 0.0305176, 0, 0
139148473, 0.0627539, 0.0229687, 0.0301465, 0.0699316, -0.0782843, 8.00946, -6.30189, -0.0762939, -0.0152588, 0, 0, 0
139148483, 0.0615234, 0.0251221, 0.0330176, 0.0677783, -0.0611596, 8.00702, -6.30678, 0.0152588, 0.0610352, 0.0305176, 0, 0
139148493, 0.0607031, 0.0229687, 0.0326074, 0.066958, -0.0587132, 8.01191, -6.29699, -0.0762939, -0.0457764, 0.0152588, 0, 0
139148503, 0.0607031, 0.0229687, 0.0301465, 0.066958, -0.0733915, 7.99234, -6.30433, -0.137329, -0.0305176, 0.0305176, 0, 0
139148513, 0.0639844, 0.0259424, 0.031377, 0.0681885, -0.0782843, 8.00457, -6.31656, -0.183105, -0.0457764, 0.0305176, 0, 0
139148533, 0.0653174, 0.0225586, 0.0321973, 0.0665478, -0.0684988, 8.02659, -6.30678, -0.0762939, -0.0152588, 0.0152588, 0, 0
139148543, 0.0631641, 0.0221484, 0.0317871, 0.0681885, -0.0709451, 8.01435, -6.30189, -0.0305176, -0.0305176, 0.0457764, 0, 0
139148553, 0.0631641, 0.0255322, 0.0317871, 0.0681885, -0.0587132, 8.02903, -6.31901, -0.106812, 0, 0.0305176, 0, 0
139148563, 0.0631641, 0.0255322, 0.0297363, 0.0703418, -0.0733915, 8.01191, -6.3239, -0.0915527, 0.0762939, -0.0305176, 0, 0
139148573, 0.0644971, 0.0251221, 0.0297363, 0.070752, -0.0684988, 8.0168, -6.30678, -0.0915527, -0.0762939, 0.0305176, 0, 0
139148583, 0.0635742, 0.0251221, 0.0297363, 0.0661377, -0.0782843, 8.01925, -6.29699, -0.0762939, -0.0305176, 0.0305176, 0, 0
139148593, 0.0639844, 0.0267627, 0.031377, 0.0681885, -0.0684988, 8.0168, -6.30923, -0.0915527, -0.0152588, 0.0305176, 0, 0
139148603, 0.0639844, 0.0237891, 0.0305566, 0.0681885, -0.0758379, 7.99968, -6.31656, -0.0762939, -0.0305176, 0, 0, 0
139148623, 0.0639844, 0.0251221, 0.0317871, 0.0673682, -0.0856234, 8.00946, -6.31656, -0.0305176, 0.0152588, 0.0152588, 0, 0
139148633, 0.0653174, 0.0225586, 0.0301465, 0.066958, -0.0684988, 8.01435, -6.30189, -0.106812, -0.106812, 0, 0, 0
139148643, 0.0644971, 0.0241992, 0.031377, 0.0681885, -0.063606, 8.00702, -6.29455, -0.0915527, 0.0457764, -0.0457764, 0, 0
139148653, 0.0635742, 0.0221484, 0.0284033, 0.0681885, -0.063606, 8.01925, -6.30189, -0.0762939, 0.0457764, -0.0305176, 0, 0
139148663, 0.0635742, 0.0221484, 0.0305566, 0.0673682, -0.0709451, 8.0168, -6.30678, -0.0610352, -0.0152588, -0.0152588, 0, 0
139148673, 0.0644971, 0.0267627, 0.0305566, 0.0673682, -0.0587132, 8.02414, -6.28721, -0.106812, -0.0457764, -0.0152588, 0, 0
139148683, 0.0649072, 0.0217383, 0.0305566, 0.0673682, -0.0709451, 8.0168, -6.29455, -0.0610352, -0.106812, -0.0610352, 0, 0
139148703, 0.0631641, 0.0221484, 0.0297363, 0.0681885, -0.0538205, 8.00946, -6.30189, -0.167847, -0.0762939, 0.0305176, 0, 0
139148713, 0.0631641, 0.0221484, 0.0301465, 0.0681885, -0.0611596, 8.0168, -6.30678, -0.0762939, 0.0610352, 0.0152588, 0, 0
139148723, 0.0639844, 0.0233789, 0.0317871, 0.0677783, -0.063606, 8.01191, -6.31901, -0.106812, -0.0915527, 0.0152588, 0, 0
139148733, 0.0631641, 0.0251221, 0.0317871, 0.0685986, -0.0538205, 8.01435, -6.30678, -0.106812, -0.0915527, 0, 0, 0
139148743, 0.0619336, 0.0229687, 0.0292236, 0.0661377, -0.0660524, 8.00946, -6.31656, -0.0305176, -0.0610352, -0.0152588, 0, 0
139148753, 0.0639844, 0.0233789, 0.0305566, 0.0673682, -0.0880698, 8.0168, -6.30678, -0.0457764, 0, -0.0610352, 0, 0
139148763, 0.0639844, 0.0233789, 0.0288135, 0.0673682, -0.0660524, 8.01435, -6.30678, -0.0915527, 0.0457764, 0, 0, 0
139148773, 0.0639844, 0.0233789, 0.0284033, 0.0677783, -0.0660524, 8.02414, -6.3239, -0.0915527, 0.0305176, 0.0152588, 0, 0
139148793, 0.0635742, 0.0229687, 0.0305566, 0.0681885, -0.0660524, 8.00946, -6.30923, -0.0457764, 0.0762939, -0.0457764, 0, 0
139148803, 0.0623437, 0.0237891, 0.031377, 0.0695215, -0.0758379, 8.01435, -6.30923, -0.106812, -0.0457764, -0.0152588, 0, 0
139148813, 0.0623437, 0.0229687, 0.0305566, 0.0695215, -0.0587132, 8.00457, -6.29944, -0.0915527, -0.0305176, -0.0152588, 0, 0
139148823, 0.0639844, 0.0229687, 0.0309668, 0.0691113, -0.0611596, 8.00457, -6.31167, -0.0457764, 0.0152588, 0.0152588, 0, 0
139148833, 0.0615234, 0.0233789, 0.0309668, 0.0681885, -0.0709451, 8.0168, -6.30923, -0.0305176, -0.0305176, 0.0610352, 0, 0
139148843, 0.0639844, 0.0241992, 0.0301465, 0.0661377, -0.0684988, 8.01191, -6.29455, -0.0915527, -0.0152588, -0.0152588, 0, 0
139148853, 0.0653174, 0.0241992, 0.0317871, 0.0685986, -0.0611596, 8.01435, -6.30189, -0.137329, 0.0305176, 0, 0, 0
139148873, 0.0673682, 0.0217383, 0.0288135, 0.066958, -0.0660524, 8.01435, -6.29699, -0.12207, 0.0457764, -0.0457764, 0, 0
139148883, 0.0598828, 0.0247119, 0.0309668, 0.0677783, -0.0538205, 8.01925, -6.30433, -0.106812, -0.0762939, 0, 0, 0
139148893, 0.0627539, 0.0217383, 0.0309668, 0.0665478, -0.0562668, 8.02414, -6.30433, -0.0915527, -0.0915527, -0.0152588, 0, 0
139148903, 0.0644971, 0.0225586, 0.0317871, 0.0695215, -0.0782843, 8.0168, -6.29944, -0.137329, 0, 0.0305176, 0, 0
139148913, 0.0635742, 0.0237891, 0.0284033, 0.0695215, -0.0587132, 8.01191, -6.2921, -0.106812, -0.0610352, -0.0610352, 0, 0
139148923, 0.0635742, 0.0237891, 0.0297363, 0.0695215, -0.0709451, 8.00457, -6.30923, -0.0915527, 0.0152588, 0, 0, 0
139148933, 0.0627539, 0.0255322, 0.0309668, 0.0677783, -0.0733915, 8.0168, -6.30189, -0.12207, 0.0457764, -0.0457764, 0, 0
139148943, 0.0657275, 0.0247119, 0.0309668, 0.0653174, -0.0611596, 8.01191, -6.30678, -0.106812, -0.0610352, 0, 0, 0
139148963, 0.0627539, 0.0255322, 0.0321973, 0.066958, -0.063606, 8.01925, -6.30678, -0.0457764, 0, -0.0305176, 0, 0
139148973, 0.0627539, 0.0247119, 0.0292236, 0.066958, -0.0660524, 8.02659, -6.30678, -0.0457764, 0.0152588, 0, 0, 0
139148983, 0.0631641, 0.0247119, 0.0317871, 0.0644971, -0.0782843, 8.02903, -6.31656, -0.0762939, -0.0305176, -0.0152588, 0, 0
139148993, 0.0673682, 0.0229687, 0.0317871, 0.0661377, -0.0562668, 8.00702, -6.30678, -0.106812, -0.0457764, -0.0457764, 0, 0
139149003, 0.0644971, 0.0213281, 0.0292236, 0.0685986, -0.0611596, 8.00702, -6.31167, -0.137329, -0.0457764, -0.0152588, 0, 0
139149013, 0.0635742, 0.0213281, 0.0292236, 0.0677783, -0.0684988, 8.00212, -6.30189, -0.0610352, 0.0762939, -0.0610352, 0, 0
139149023, 0.0635742, 0.0217383, 0.0317871, 0.0677783, -0.0660524, 8.0168, -6.30433, -0.0915527, -0.0457764, 0, 0, 0
139149043, 0.0611133, 0.0237891, 0.0309668, 0.0673682, -0.0782843, 8.02169, -6.32146, -0.0915527, -0.0610352, 0, 0, 0
139149053, 0.0619336, 0.0241992, 0.0271729, 0.0677783, -0.0660524, 7.99968, -6.30678, -0.0762939, 0, -0.0152588, 0, 0
139149063, 0.0649072, 0.0233789, 0.0297363, 0.0677783, -0.0684988, 8.00212, -6.28965, -0.0457764, 0.0457764, 0.0305176, 0, 0
139149073, 0.0635742, 0.0267627, 0.0330176, 0.0677783, -0.0782843, 8.02903, -6.2921, -0.0610352, -0.0457764, 0.0457764, 0, 0
139149083, 0.0635742, 0.0267627, 0.0305566, 0.0677783, -0.0660524, 8.01925, -6.30923, -0.137329, 0.0915527, -0.0610352, 0, 0
139149093, 0.0653174, 0.0271729, 0.0317871, 0.0703418, -0.063606, 8.01191, -6.30433, -0.0762939, 0.0915527, 0, 0, 0
139149103, 0.0611133, 0.0247119, 0.0317871, 0.0673682, -0.0684988, 8.01191, -6.30678, -0.0152588, 0, 0.0152588, 0, 0
139149113, 0.0649072, 0.0225586, 0.031377, 0.0691113, -0.0709451, 8.0168, -6.31412, -0.0915527, 0, -0.0457764, 0, 0
139149133, 0.0627539, 0.0241992, 0.0321973, 0.0673682, -0.063606, 8.0168, -6.29944, -0.12207, -0.0457764, 0, 0, 0
139149143, 0.0649072, 0.0247119, 0.0309668, 0.0695215, -0.0709451, 8.00946, -6.30433, 0, -0.0152588, 0.0457764, 0, 0
139149153, 0.0644971, 0.0267627, 0.0309668, 0.0673682, -0.0807307, 7.99723, -6.30923, -0.106812, 0, -0.0457764, 0, 0
139149163, 0.0627539, 0.0237891, 0.0301465, 0.0673682, -0.0733915, 8.00946, -6.29944, -0.0610352, 0, -0.0457764, 0, 0
139149173, 0.0631641, 0.0251221, 0.0309668, 0.0677783, -0.0538205, 8.00946, -6.30678, -0.0762939, -0.0152588, -0.0305176, 0, 0
139149183, 0.0631641, 0.0251221, 0.0317871, 0.0677783, -0.0611596, 8.00946, -6.29699, -0.0762939, -0.0152588, -0.0152588, 0, 0
139149193, 0.0635742, 0.0221484, 0.0334277, 0.0699316, -0.0611596, 8.02169, -6.30923, -0.0305176, 0, -0.0152588, 0, 0
139149213, 0.0635742, 0.0259424, 0.027583, 0.0665478, -0.063606, 8.02414, -6.30189, -0.167847, -0.0152588, -0.0457764, 0, 0
139149223, 0.0657275, 0.0267627, 0.0292236, 0.0681885, -0.0611596, 8.03393, -6.30433, -0.0305176, 0.0610352, 0, 0, 0
139149233, 0.0619336, 0.0229687, 0.0292236, 0.0681885, -0.0611596, 8.01435, -6.31656, -0.106812, -0.0610352, 0.0305176, 0, 0
139149243, 0.0619336, 0.0229687, 0.031377, 0.0665478, -0.0611596, 8.01191, -6.30189, -0.0152588, -0.0152588, 0.0305176, 0, 0
139149253, 0.0639844, 0.0225586, 0.031377, 0.0677783, -0.0782843, 8.00946, -6.29699, -0.0915527, -0.0305176, 0, 0, 0
139149263, 0.0644971, 0.0251221, 0.0292236, 0.0695215, -0.0660524, 8.0168, -6.30433, -0.152588, -0.0457764, 0.0457764, 0, 0
139149273, 0.0661377, 0.0247119, 0.0309668, 0.0681885, -0.0684988, 8.03637, -6.30678, -0.0457764, 0.0610352, 0.0305176, 0, 0
139149283, 0.0649072, 0.0229687, 0.0309668, 0.0681885, -0.0611596, 8.00946, -6.29699, -0.137329, 0.0305176, 0.0305176, 0, 0
139149303, 0.0627539, 0.0225586, 0.0297363, 0.066958, -0.0684988, 8.0168, -6.30923, -0.106812, -0.0305176, 0, 0, 0
139149313, 0.0631641, 0.0237891, 0.0297363, 0.0665478, -0.0660524, 8.02903, -6.31167, -0.0305176, 0.0305176, 0.0152588, 0, 0
139149323, 0.0661377, 0.0251221, 0.0309668, 0.066958, -0.0587132, 8.00457, -6.30678, -0.0152588, -0.0762939, -0.0305176, 0, 0
139149333, 0.0653174, 0.0251221, 0.0292236, 0.0673682, -0.0562668, 8.01191, -6.29699, -0.12207, -0.0152588, -0.0305176, 0, 0
139149343, 0.0653174, 0.0251221, 0.0301465, 0.0673682, -0.0611596, 8.01435, -6.31412, -0.0610352, 0.0457764, -0.0152588, 0, 0
139149353, 0.0657275, 0.0267627, 0.0317871, 0.0681885, -0.0538205, 8.00702, -6.30433, -0.0610352, 0.0152588, -0.0457764, 0, 0
139149363, 0.0644971, 0.0221484, 0.0317871, 0.0685986, -0.0660524, 8.02169, -6.31167, -0.0610352, 0, 0, 0, 0
139149383, 0.0644971, 0.0233789, 0.0309668, 0.0685986, -0.0758379, 8.00457, -6.31412, -0.0610352, -0.0152588, 0.0610352, 0, 0
139149393, 0.0644971, 0.0233789, 0.0305566, 0.0685986, -0.0660524, 8.03393, -6.30433, -0.0762939, -0.0305176, -0.0152588, 0, 0
139149403, 0.0653174, 0.0241992, 0.0326074, 0.0681885, -0.063606, 8.00702, -6.28231, -0.137329, 0.0305176, 0, 0, 0
139149413, 0.0631641, 0.0233789, 0.0326074, 0.0685986, -0.0562668, 8.01191, -6.31412, -0.106812, -0.0305176, 0.0152588, 0, 0
139149423, 0.0635742, 0.0233789, 0.0317871, 0.0661377, -0.0440349, 8.00946, -6.28965, -0.183105, -0.0305176, 0.0457764, 0, 0
139149433, 0.0644971, 0.0233789, 0.0297363, 0.0699316, -0.0684988, 8.02169, -6.31656, -0.0762939, -0.0762939, -0.0305176, 0, 0
139149443, 0.0653174, 0.0237891, 0.0321973, 0.0699316, -0.0513741, 8.00702, -6.30433, -0.12207, 0.137329, -0.0305176, 0, 0
139149453, 0.0653174, 0.0237891, 0.0305566, 0.0677783, -0.0709451, 8.00702, -6.31167, -0.0152588, -0.0152588, 0.0152588, 0, 0
139149473, 0.0661377, 0.0237891, 0.031377, 0.0673682, -0.0611596, 8.00946, -6.29699, -0.0610352, 0.0305176, 0, 0, 0
139149483, 0.0615234, 0.0233789, 0.0321973, 0.0681885, -0.0733915, 8.00212, -6.31167, -0.106812, 0.0457764, 0.0152588, 0, 0
139149493, 0.0623437, 0.0237891, 0.0288135, 0.0681885, -0.0611596, 8.00946, -6.30433, -0.0915527, -0.0762939, 0, 0, 0
139149503, 0.0623437, 0.0237891, 0.0326074, 0.0673682, -0.0733915, 8.01191, -6.31412, -0.106812, 0.0305176, -0.0457764, 0, 0
139149513, 0.0639844, 0.0233789, 0.0317871, 0.0677783, -0.063606, 8.00702, -6.31412, -0.12207, 0, 0, 0, 0
139149523, 0.0635742, 0.0251221, 0.0317871, 0.0661377, -0.0758379, 8.02169, -6.3239, -0.106812, -0.0915527, -0.0152588, 0, 0
139149533, 0.0649072, 0.0241992, 0.0284033, 0.0657275, -0.0684988, 8.01435, -6.31167, -0.0762939, 0, -0.0457764, 0, 0
139149553, 0.0653174, 0.0237891, 0.0301465, 0.0677783, -0.0880698, 7.99723, -6.31412, -0.0457764, -0.0457764, -0.0305176, 0, 0
139149563, 0.0644971, 0.0259424, 0.0305566, 0.0677783, -0.0684988, 8.01435, -6.29455, -0.0762939, 0.0457764, 0, 0, 0
139149573, 0.0657275, 0.0229687, 0.0305566, 0.0665478, -0.0660524, 8.00946, -6.30923, -0.0915527, 0, -0.0457764, 0, 0
139149583, 0.0623437, 0.0241992, 0.0297363, 0.0677783, -0.0733915, 7.99968, -6.29455, 0.0305176, 0.0305176, -0.0305176, 0, 0
139149593, 0.0644971, 0.0241992, 0.0297363, 0.0653174, -0.0856234, 8.00946, -6.29944, -0.12207, -0.0305176, -0.0305176, 0, 0
139149603, 0.0644971, 0.0241992, 0.031377, 0.0653174, -0.0538205, 8.00212, -6.28965, -0.0610352, 0.0305176, -0.0152588, 0, 0
139149613, 0.0631641, 0.0237891, 0.0297363, 0.0653174, -0.0684988, 8.02903, -6.32146, -0.152588, 0, -0.0457764, 0, 0
139149623, 0.0653174, 0.0217383, 0.0297363, 0.0699316, -0.0684988, 8.00946, -6.31167, -0.152588, 0.0152588, -0.0305176, 0, 0
139149643, 0.0657275, 0.0251221, 0.0305566, 0.0673682, -0.0758379, 7.99723, -6.30678, -0.106812, 0, 0.0152588, 0, 0
139149653, 0.0639844, 0.0251221, 0.0292236, 0.0673682, -0.0709451, 8.0168, -6.30189, -0.0762939, 0, 0.0305176, 0, 0
139149663, 0.0639844, 0.0251221, 0.0317871, 0.0677783, -0.0660524, 8.02414, -6.30433, -0.0762939, 0.0762939, -0.0610352, 0, 0
139149673, 0.0639844, 0.0251221, 0.0317871, 0.066958, -0.0538205, 8.01925, -6.30189, -0.137329, 0.0152588, 0.0457764, 0, 0
139149683, 0.0635742, 0.0229687, 0.0301465, 0.0657275, -0.0660524, 8.01925, -6.32146, -0.0762939, -0.0305176, 0, 0, 0
139149693, 0.0649072, 0.0251221, 0.027583, 0.0685986, -0.0684988, 8.0168, -6.29944, -0.0915527, 0, -0.0762939, 0, 0
139149703, 0.0644971, 0.0241992, 0.0317871, 0.0685986, -0.0562668, 8.01191, -6.30678, -0.106812, -0.0457764, 0.0152588, 0, 0
139149723, 0.0639844, 0.0229687, 0.0288135, 0.0657275, -0.0538205, 8.02414, -6.31656, -0.12207, -0.0305176, 0.0152588, 0, 0
139149733, 0.0644971, 0.0251221, 0.0288135, 0.0677783, -0.063606, 8.01925, -6.30433, -0.0457764, -0.0610352, -0.0457764, 0, 0
139149743, 0.0639844, 0.0255322, 0.031377, 0.0681885, -0.0758379, 8.00212, -6.30678, -0.183105, -0.0305176, 0, 0, 0
139149753, 0.0635742, 0.0229687, 0.031377, 0.0657275, -0.063606, 8.01435, -6.30433, -0.12207, 0.0152588, -0.0457764, 0, 0
139149763, 0.0635742, 0.0229687, 0.0297363, 0.0657275, -0.0709451, 8.01925, -6.30678, -0.152588, -0.0610352, -0.0152588, 0, 0
139149773, 0.0644971, 0.0241992, 0.0301465, 0.0681885, -0.0513741, 8.02169, -6.28965, -0.137329, -0.0305176, 0.0152588, 0, 0
