timestamp, current1, current2, current3, current4, accel x, accel y, accel z, degrees x, degrees y, degrees z, baro temp, baro pressure
3473, 0.00287109, 0.00953613, 0.0251221, 0.00789551, -0.0464813, 0.119873, 9.83446, -0.0457764, -0.0152588, 0, 26.1426, 91099.5
3483, 0.000820312, 0.00830566, 0.0237891, 0.00830566, -0.100302, 0.127212, 9.83202, -0.0915527, -0.320435, -0.0762939, 26.1471, 91099.5
3493, 0.00205078, 0.00830566, 0.0237891, 0.00912598, -0.0709451, 0.122319, 9.81734, -0.167847, -0.106812, -0.12207, 26.1436, 91099.4
3503, 0.00287109, 0.00502441, 0.0255322, 0.00789551, -0.0611596, 0.102748, 9.80266, -0.167847, -0.12207, -0.0915527, 26.1515, 91099.3
3513, 0.00287109, 0.00584473, 0.0233789, 0.00912598, -0.0807307, 0.095409, 9.81, -0.183105, -0.0610352, -0.0762939, 26.1524, 91099.7
3523, 0.00287109, 0.00584473, 0.0225586, 0.00912598, -0.0342494, 0.0782843, 9.80266, -0.0152588, 0.0152588, -0.0915527, 26.1601, 91099.5
3533, 0.000820312, 0.00625488, 0.0241992, 0.00912598, -0.063606, 0.0709451, 9.80021, -0.0152588, 0.0305176, -0.0457764, 26.1507, 91099.8
3543, 0.00205078, 0.00625488, 0.0241992, 0.00502441, -0.0684988, 0.0538205, 9.80755, -0.0915527, 0.0457764, -0.137329, 26.1452, 91098.9
3563, 0.00123047, 0.0070752, 0.0233789, 0.00789551, -0.110087, 0.0611596, 9.8418, -0.0610352, 0.152588, -0.244141, 26.1615, 91099
3573, 0.00123047, 0.00543457, 0.0255322, 0.010459, -0.0684988, 0.0660524, 9.81, -0.0152588, -0.0305176, -0.350952, 26.1587, 91098.7
3583, 0.00369141, 0.0070752, 0.0247119, 0.010459, -0.0978554, 0.107641, 9.82468, -0.0457764, -0.167847, -0.320435, 26.1558, 91098.1
3593, 0.00164062, 0.0070752, 0.0247119, 0.00625488, -0.0660524, 0.132105, 9.81734, -0.0762939, 0.0457764, -0.335693, 26.155, 91100
3603, 0.00287109, 0.00830566, 0.020918, 0.00748535, -0.063606, 0.095409, 9.81979, 0, -0.228882, -0.366211, 26.1581, 91098.9
3613, 0.00287109, 0.00748535, 0.0247119, 0.00830566, -0.0464813, 0.0929626, 9.82223, -0.12207, 0.106812, -0.320435, 26.1435, 91098.9
