timestamp, current1, current2, current3, current4, accel x, accel y, accel z, degrees x, degrees y, degrees z, baro temp, baro pressure
3333, 0.00246094, 0.00666504, 0.031377, 0.0116895, -0.0415885, 0.0587132, 9.80511, -0.0762939, -0.0305176, 0.0305176, 25.7179, 91090.2
3343, 0.00246094, 0.010459, 0.031377, 0.0116895, -0.129658, 0.0611596, 9.83691, -0.12207, 0.0915527, 0.0457764, 25.7173, 91090.1
3353, 0.00123047, 0.00830566, 0.031377, 0.0141504, -0.0684988, 0.0611596, 9.81489, -0.0915527, -0.167847, 0.0152588, 25.7127, 91090.2
3363, -0.000410156, 0.00830566, 0.0305566, 0.0112793, -0.0660524, 0.0929626, 9.84425, -0.0915527, -0.167847, -0.0152588, 25.7206, 91090.5
3373, 0.00164062, 0.00543457, 0.0330176, 0.0112793, 0.0171247, 0.0538205, 9.73172, -0.0762939, 0.0762939, 0.0610352, 25.716, 91090.8
3383, 0.000820312, 0.00871582, 0.0321973, 0.0141504, -0.149229, 0.0880698, 9.91764, -0.0762939, 0.12207, 0.0305176, 25.7155, 91090.4
3393, 0.000820312, 0.00871582, 0.0334277, 0.0141504, 0.0146783, 0.122319, 9.72438, -0.0610352, -0.38147, 0.0305176, 25.7226, 91090.6
3403, 0.00246094, 0.00410156, 0.0326074, 0.00912598, -0.171247, 0.0660524, 9.92498, -0.0762939, 0.534058, 0, 25.7188, 91090.5
3423, 0.00123047, 0.0100488, 0.034248, 0.010459, -0.102748, 0.0220175, 9.83202, -0.183105, 0.762939, 0.0152588, 25.711, 91091
3433, 0.00246094, 0.00584473, 0.0297363, 0.0137402, -0.100302, 0.0342494, 9.85648, -0.106812, -0.762939, 0.0152588, 25.7105, 91090.2
3443, 0.00246094, 0.00666504, 0.0317871, 0.0137402, 0.031803, 0.0415885, 9.71214, 0, 0.564575, 0.0152588, 25.7289, 91090.8
3453, 0.00205078, 0.0070752, 0.0317871, 0.0125098, -0.163908, 0.0342494, 9.90541, -0.0610352, -0.442505, -0.0305176, 25.7207, 91089.6
3463, -0.000820312, 0.0070752, 0.0317871, 0.0116895, 0.0415885, 0.0733915, 9.70236, 0.0305176, 0.12207, -0.0152588, 25.718, 91090.3
3473, -0.000820312, 0.0070752, 0.0305566, 0.0137402, -0.144337, 0.0856234, 9.92498, -0.12207, -0.0305176, 0, 25.7185, 91090.8
3483, 0.00451172, 0.00625488, 0.0321973, 0.0116895, -0.00978554, 0.0880698, 9.76107, -0.0152588, -0.12207, -0.0305176, 25.7179, 91089.9
3503, 0.00369141, 0.00871582, 0.0326074, 0.0120996, -0.0489277, 0.0538205, 9.75373, -0.137329, -0.0305176, 0.0762939, 25.7256, 91090.3
3513, 0.00164062, 0.00871582, 0.0326074, 0.0112793, -0.102748, 0.0733915, 9.89073, -0.12207, -0.0152588, -0.0152588, 25.7286, 91090.6
3523, 0.00287109, 0.00666504, 0.0309668, 0.0137402, -0.00978554, 0.0611596, 9.78554, -0.0915527, -0.0152588, 0, 25.7064, 91090.2
3533, 0.00328125, 0.00410156, 0.0305566, 0.0112793, -0.0660524, 0.0758379, 9.83936, -0.0762939, -0.137329, -0.0152588, 25.7096, 91090.7
3543, 0.00502441, 0.0070752, 0.0317871, 0.0125098, -0.0733915, 0.0587132, 9.76352, -0.0762939, 0.137329, 0.0305176, 25.7188, 91090.3
3553, 0.00502441, 0.00789551, 0.0321973, 0.0125098, -0.14189, 0.0831771, 9.87361, -0.0915527, -0.198364, -0.0152588, 25.7168, 91090.2
